dataset,count_type,gene,sgRNA,group,sample_id,read_count
CRISPRi.RT112,raw,MAGEB3,MAGEB3-7,T0,T0_1,5281
CRISPRi.RT112,raw,OLIG2,OLIG2-4,T0,T0_1,3704
CRISPRi.RT112,raw,RPS3A,RPS3A-25,T0,T0_1,11749
CRISPRi.RT112,raw,RPS24,RPS24-5,T0,T0_2,7107
CRISPRi.RT112,raw,RPL11,RPL11-5,T0,T0_2,7512
CRISPRi.RT112,raw,PSMA3,PSMA3-5,T0,T0_2,6083
CRISPRi.RT112,raw,PSMA3,PSMA3-3,T0,T0_2,6535
CRISPRi.RT112,raw,RPL34,RPL34-28,T0,T0_2,6057
CRISPRi.RT112,raw,RPS8,RPS8-20,T0,T0_2,7557
CRISPRi.RT112,raw,RPL30,RPL30-17,T0,T0_2,6889
CRISPRi.RT112,raw,COPZ1,COPZ1-5,T0,T0_2,7810
CRISPRi.RT112,raw,POLR2D,POLR2D-2,T0,T0_2,8130
CRISPRi.RT112,raw,COPZ1,COPZ1-11,T0,T0_2,6469
CRISPRi.RT112,raw,PSMC2,PSMC2-6,T0,T0_2,6843
CRISPRi.RT112,raw,RPS7,RPS7-11,T0,T0_2,6149
CRISPRi.RT112,raw,RPL30,RPL30-1,T0,T0_2,5698
CRISPRi.RT112,raw,POLR2D,POLR2D-7,T0,T0_2,5601
CRISPRi.RT112,raw,RPS24,RPS24-20,T0,T0_2,7249
CRISPRi.RT112,raw,PSMD1,PSMD1-9,T0,T0_2,5677
CRISPRi.RT112,raw,PSMD1,PSMD1-1,T0,T0_2,6880
CRISPRi.RT112,raw,RPS8,RPS8-11,T0,T0_2,6173
CRISPRi.RT112,raw,RPL34,RPL34-15,T0,T0_2,6156
CRISPRi.RT112,raw,RPL11,RPL11-2,T0,T0_2,5815
CRISPRi.RT112,raw,POLA1,POLA1-22,T0,T0_2,6981
CRISPRi.RT112,raw,RPL6,RPL6-18,T0,T0_2,4857
CRISPRi.RT112,raw,PSMD11,PSMD11-6,T0,T0_2,6159
CRISPRi.RT112,raw,RPL36,RPL36-9,T0,T0_2,6352
CRISPRi.RT112,raw,RPL34,RPL34-17,T0,T0_2,3926
CRISPRi.RT112,raw,NUP205,NUP205-3,T0,T0_2,5263
CRISPRi.RT112,raw,RPL6,RPL6-13,T0,T0_2,4871
CRISPRi.RT112,raw,RPL30,RPL30-15,T0,T0_2,5100
CRISPRi.RT112,raw,RPL6,RPL6-15,T0,T0_2,4927
CRISPRi.RT112,raw,PSMC1,PSMC1-1,T0,T0_2,4572
CRISPRi.RT112,raw,RPL36,RPL36-7,T0,T0_2,5149
CRISPRi.RT112,raw,PSMD1,PSMD1-24,T0,T0_2,5490
CRISPRi.RT112,raw,RPS8,RPS8-18,T0,T0_2,5124
CRISPRi.RT112,raw,RPL36,RPL36-27,T0,T0_2,3792
CRISPRi.RT112,raw,RPL11,RPL11-1,T0,T0_2,4590
CRISPRi.RT112,raw,COPZ1,COPZ1-19,T0,T0_2,3881
CRISPRi.RT112,raw,RPS19,RPS19-8,T0,T0_2,7424
CRISPRi.RT112,raw,NUP93,NUP93-12,T0,T0_2,4149
CRISPRi.RT112,raw,RPS24,RPS24-7,T0,T0_2,4997
CRISPRi.RT112,raw,RPL9,RPL9-1,T0,T0_2,6287
CRISPRi.RT112,raw,NUP93,NUP93-5,T0,T0_2,4150
CRISPRi.RT112,raw,NUP93,NUP93-9,T0,T0_2,3203
CRISPRi.RT112,raw,POLR2A,POLR2A-2,T0,T0_2,4897
CRISPRi.RT112,raw,COPB1,COPB1-14,T0,T0_2,3642
CRISPRi.RT112,raw,RPS7,RPS7-20,T0,T0_2,4300
CRISPRi.RT112,raw,COPZ1,COPZ1-6,T0,T0_2,3652
CRISPRi.RT112,raw,POLA1,POLA1-3,T0,T0_2,4416
CRISPRi.RT112,raw,RPS8,RPS8-13,T0,T0_2,3510
CRISPRi.RT112,raw,RPL6,RPL6-2,T0,T0_2,3382
CRISPRi.RT112,raw,POLR2A,POLR2A-6,T0,T0_2,3639
CRISPRi.RT112,raw,POLR2D,POLR2D-6,T0,T0_2,3673
CRISPRi.RT112,raw,POLA1,POLA1-26,T0,T0_2,5653
CRISPRi.RT112,raw,RPL11,RPL11-8,T0,T0_2,4305
CRISPRi.RT112,raw,POLR2D,POLR2D-12,T0,T0_2,6149
CRISPRi.RT112,raw,PSMA3,PSMA3-2,T0,T0_2,4204
CRISPRi.RT112,raw,COPZ1,COPZ1-14,T0,T0_2,4100
CRISPRi.RT112,raw,PSMD1,PSMD1-7,T0,T0_2,5317
CRISPRi.RT112,raw,RPS7,RPS7-14,T0,T0_2,3560
CRISPRi.RT112,raw,RPL11,RPL11-7,T0,T0_2,5168
CRISPRi.RT112,raw,RPL34,RPL34-25,T0,T0_2,3022
CRISPRi.RT112,raw,COPZ1,COPZ1-9,T0,T0_2,5896
CRISPRi.RT112,raw,RPS24,RPS24-16,T0,T0_2,5351
CRISPRi.RT112,raw,RPL6,RPL6-10,T0,T0_2,4341
CRISPRi.RT112,raw,PSMA3,PSMA3-1,T0,T0_2,4697
CRISPRi.RT112,raw,RPL5,RPL5-24,T0,T0_2,5361
CRISPRi.RT112,raw,PSMC2,PSMC2-1,T0,T0_2,4872
CRISPRi.RT112,raw,COPZ1,COPZ1-1,T0,T0_2,2978
CRISPRi.RT112,raw,COPZ1,COPZ1-8,T0,T0_2,6098
CRISPRi.RT112,raw,RPL11,RPL11-10,T0,T0_2,3149
CRISPRi.RT112,raw,NUP93,NUP93-2,T0,T0_2,3214
CRISPRi.RT112,raw,PSMD7,PSMD7-25,T0,T0_2,4610
CRISPRi.RT112,raw,NUP205,NUP205-4,T0,T0_2,2709
CRISPRi.RT112,raw,RPS27,RPS27-6,T0,T0_2,5260
CRISPRi.RT112,raw,RPL11,RPL11-9,T0,T0_2,4161
CRISPRi.RT112,raw,RPL36,RPL36-38,T0,T0_2,3856
CRISPRi.RT112,raw,NUP205,NUP205-11,T0,T0_2,3747
CRISPRi.RT112,raw,RPS11,RPS11-8,T0,T0_2,4802
CRISPRi.RT112,raw,RPS27,RPS27-1,T0,T0_2,5738
CRISPRi.RT112,raw,RPL6,RPL6-3,T0,T0_2,4749
CRISPRi.RT112,raw,RPL3,RPL3-13,T0,T0_2,3536
CRISPRi.RT112,raw,RPL36,RPL36-26,T0,T0_2,4834
CRISPRi.RT112,raw,RPL34,RPL34-13,T0,T0_2,3784
CRISPRi.RT112,raw,RPL27,RPL27-20,T0,T0_2,3935
CRISPRi.RT112,raw,PSMD11,PSMD11-20,T0,T0_2,3660
CRISPRi.RT112,raw,PSMD1,PSMD1-27,T0,T0_2,4512
CRISPRi.RT112,raw,COPB1,COPB1-6,T0,T0_2,5364
CRISPRi.RT112,raw,NUP133,NUP133-6,T0,T0_2,4427
CRISPRi.RT112,raw,RPS8,RPS8-7,T0,T0_2,2593
CRISPRi.RT112,raw,NUP133,NUP133-4,T0,T0_2,3083
CRISPRi.RT112,raw,RPS24,RPS24-19,T0,T0_2,3977
CRISPRi.RT112,raw,RPL27,RPL27-15,T0,T0_2,5077
CRISPRi.RT112,raw,NUP93,NUP93-13,T0,T0_2,3532
CRISPRi.RT112,raw,PSMC2,PSMC2-40,T0,T0_2,4381
CRISPRi.RT112,raw,POLA1,POLA1-13,T0,T0_2,3974
CRISPRi.RT112,raw,PSMD7,PSMD7-2,T0,T0_2,3987
CRISPRi.RT112,raw,RPL36,RPL36-34,T0,T0_2,2785
CRISPRi.RT112,raw,PSMA3,PSMA3-12,T0,T0_2,5296
CRISPRi.RT112,raw,RPL11,RPL11-15,T0,T0_2,4144
CRISPRi.RT112,raw,RPS7,RPS7-19,T0,T0_2,4747
CRISPRi.RT112,raw,RPS19,RPS19-32,T0,T0_2,3802
CRISPRi.RT112,raw,PSMD6,PSMD6-23,T0,T0_2,3e3
CRISPRi.RT112,raw,RPS24,RPS24-8,T0,T0_2,3759
CRISPRi.RT112,raw,PSMD7,PSMD7-9,T0,T0_2,3975
CRISPRi.RT112,raw,RPS3A,RPS3A-19,T0,T0_2,3512
CRISPRi.RT112,raw,RPL5,RPL5-10,T0,T0_2,3736
CRISPRi.RT112,raw,NUP205,NUP205-2,T0,T0_2,3978
CRISPRi.RT112,raw,PSMD1,PSMD1-5,T0,T0_2,1959
CRISPRi.RT112,raw,RPL11,RPL11-14,T0,T0_2,3057
CRISPRi.RT112,raw,PSMD11,PSMD11-9,T0,T0_2,3157
CRISPRi.RT112,raw,COPS4,COPS4-20,T0,T0_2,4722
CRISPRi.RT112,raw,RPS11,RPS11-4,T0,T0_2,1938
CRISPRi.RT112,raw,NUP54,NUP54-6,T0,T0_2,2478
CRISPRi.RT112,raw,COPB1,COPB1-1,T0,T0_2,2873
CRISPRi.RT112,raw,RPS24,RPS24-11,T0,T0_2,3635
CRISPRi.RT112,raw,COPA,COPA-6,T0,T0_2,3037
CRISPRi.RT112,raw,RPL3,RPL3-15,T0,T0_2,3509
CRISPRi.RT112,raw,RPL35A,RPL35A-9,T0,T0_2,7154
CRISPRi.RT112,raw,COPZ1,COPZ1-15,T0,T0_2,6e3
CRISPRi.RT112,raw,RPL9,RPL9-22,T0,T0_2,3057
CRISPRi.RT112,raw,POLR2A,POLR2A-11,T0,T0_2,2059
CRISPRi.RT112,raw,RPL34,RPL34-10,T0,T0_2,1638
CRISPRi.RT112,raw,RPL18A,RPL18A-12,T0,T0_2,2289
CRISPRi.RT112,raw,RPS24,RPS24-18,T0,T0_2,7200
CRISPRi.RT112,raw,POLR2F,POLR2F-3,T0,T0_2,3347
CRISPRi.RT112,raw,PSMD6,PSMD6-3,T0,T0_2,4558
CRISPRi.RT112,raw,RPS24,RPS24-4,T0,T0_2,3396
CRISPRi.RT112,raw,RPS19,RPS19-10,T0,T0_2,3496
CRISPRi.RT112,raw,RPS7,RPS7-15,T0,T0_2,3275
CRISPRi.RT112,raw,NUP54,NUP54-26,T0,T0_2,3397
CRISPRi.RT112,raw,NUP93,NUP93-6,T0,T0_2,2503
CRISPRi.RT112,raw,PSMD7,PSMD7-24,T0,T0_2,4822
CRISPRi.RT112,raw,COPS4,COPS4-16,T0,T0_2,7137
CRISPRi.RT112,raw,PSMC2,PSMC2-32,T0,T0_2,2845
CRISPRi.RT112,raw,PSMB3,PSMB3-14,T0,T0_2,5244
CRISPRi.RT112,raw,RPS8,RPS8-15,T0,T0_2,2065
CRISPRi.RT112,raw,NUP54,NUP54-11,T0,T0_2,3416
CRISPRi.RT112,raw,RPL5,RPL5-7,T0,T0_2,4073
CRISPRi.RT112,raw,RPS27,RPS27-9,T0,T0_2,6681
CRISPRi.RT112,raw,PSMD6,PSMD6-13,T0,T0_2,4737
CRISPRi.RT112,raw,RPS11,RPS11-10,T0,T0_2,805
CRISPRi.RT112,raw,POLR2D,POLR2D-14,T0,T0_2,2929
CRISPRi.RT112,raw,NUP98,NUP98-4,T0,T0_2,4910
CRISPRi.RT112,raw,RPL34,RPL34-7,T0,T0_2,6112
CRISPRi.RT112,raw,COPA,COPA-8,T0,T0_2,3274
CRISPRi.RT112,raw,POLA1,POLA1-24,T0,T0_2,4742
CRISPRi.RT112,raw,RPS24,RPS24-10,T0,T0_2,3531
CRISPRi.RT112,raw,RPS8,RPS8-12,T0,T0_2,4988
CRISPRi.RT112,raw,RPS7,RPS7-18,T0,T0_2,3094
CRISPRi.RT112,raw,RPL18A,RPL18A-5,T0,T0_2,2355
CRISPRi.RT112,raw,NUP54,NUP54-2,T0,T0_2,3176
CRISPRi.RT112,raw,RPL35A,RPL35A-14,T0,T0_2,3519
CRISPRi.RT112,raw,RPS19,RPS19-1,T0,T0_2,2907
CRISPRi.RT112,raw,POLA1,POLA1-18,T0,T0_2,3983
CRISPRi.RT112,raw,NUP54,NUP54-12,T0,T0_2,4932
CRISPRi.RT112,raw,PSMD1,PSMD1-2,T0,T0_2,1935
CRISPRi.RT112,raw,RPL3,RPL3-24,T0,T0_2,4705
CRISPRi.RT112,raw,PSMC1,PSMC1-7,T0,T0_2,3214
CRISPRi.RT112,raw,RPTN,RPTN-10,T0,T0_2,6857
CRISPRi.RT112,raw,RPS24,RPS24-1,T0,T0_2,4267
CRISPRi.RT112,raw,POLR2F,POLR2F-4,T0,T0_2,4455
CRISPRi.RT112,raw,NUP133,NUP133-11,T0,T0_2,3502
CRISPRi.RT112,raw,RPL3,RPL3-20,T0,T0_2,4909
CRISPRi.RT112,raw,POLR2A,POLR2A-7,T0,T0_2,2580
CRISPRi.RT112,raw,RPS19,RPS19-6,T0,T0_2,5405
CRISPRi.RT112,raw,DMRTC2,DMRTC2-13,T0,T0_2,1469
CRISPRi.RT112,raw,RPL34,RPL34-11,T0,T0_2,5995
CRISPRi.RT112,raw,RPTN,RPTN-7,T0,T0_2,3472
CRISPRi.RT112,raw,NUP98,NUP98-8,T0,T0_2,5679
CRISPRi.RT112,raw,RPS9,RPS9-19,T0,T0_2,6910
CRISPRi.RT112,raw,NUP133,NUP133-9,T0,T0_2,4780
CRISPRi.RT112,raw,RPL34,RPL34-9,T0,T0_2,7337
CRISPRi.RT112,raw,COPS2,COPS2-8,T0,T0_2,2986
CRISPRi.RT112,raw,PSMD7,PSMD7-19,T0,T0_2,5833
CRISPRi.RT112,raw,PSMB3,PSMB3-2,T0,T0_2,6710
CRISPRi.RT112,raw,RPS19,RPS19-11,T0,T0_2,3111
CRISPRi.RT112,raw,POLR2F,POLR2F-6,T0,T0_2,6790
CRISPRi.RT112,raw,NUP98,NUP98-6,T0,T0_2,2198
CRISPRi.RT112,raw,POLR2F,POLR2F-13,T0,T0_2,3489
CRISPRi.RT112,raw,POLR2D,POLR2D-8,T0,T0_2,6928
CRISPRi.RT112,raw,NUP54,NUP54-5,T0,T0_2,3720
CRISPRi.RT112,raw,CRYGB,CRYGB-9,T0,T0_2,3743
CRISPRi.RT112,raw,RPS7,RPS7-7,T0,T0_2,5482
CRISPRi.RT112,raw,RPS7,RPS7-13,T0,T0_2,2832
CRISPRi.RT112,raw,NUP205,NUP205-20,T0,T0_2,1654
CRISPRi.RT112,raw,NUP54,NUP54-7,T0,T0_2,5169
CRISPRi.RT112,raw,POLA1,POLA1-1,T0,T0_2,58
CRISPRi.RT112,raw,RPL3,RPL3-11,T0,T0_2,3922
CRISPRi.RT112,raw,RPTN,RPTN-2,T0,T0_2,3644
CRISPRi.RT112,raw,NUP54,NUP54-13,T0,T0_2,6273
CRISPRi.RT112,raw,RPS19,RPS19-9,T0,T0_2,15
CRISPRi.RT112,raw,RPTN,RPTN-4,T0,T0_2,4417
CRISPRi.RT112,raw,PSMD7,PSMD7-1,T0,T0_2,2049
CRISPRi.RT112,raw,RPL6,RPL6-21,T0,T0_2,3600
CRISPRi.RT112,raw,COPA,COPA-11,T0,T0_2,3574
CRISPRi.RT112,raw,RPL6,RPL6-1,T0,T0_2,2942
CRISPRi.RT112,raw,COPA,COPA-10,T0,T0_2,37
CRISPRi.RT112,raw,RPS24,RPS24-13,T0,T0_2,29
CRISPRi.RT112,raw,RPS7,RPS7-10,T0,T0_2,12
CRISPRi.RT112,raw,RPS19,RPS19-22,T0,T0_2,2432
CRISPRi.RT112,raw,POU4F2,POU4F2-15,T0,T0_2,2802
CRISPRi.RT112,raw,RPS9,RPS9-12,T0,T0_2,6507
CRISPRi.RT112,raw,IL1F10,IL1F10-8,T0,T0_2,3892
CRISPRi.RT112,raw,RPL9,RPL9-13,T0,T0_2,2387
CRISPRi.RT112,raw,RPS8,RPS8-1,T0,T0_2,3469
CRISPRi.RT112,raw,RPL9,RPL9-17,T0,T0_2,5332
CRISPRi.RT112,raw,TAS2R9,TAS2R9-6,T0,T0_2,8
CRISPRi.RT112,raw,COPZ1,COPZ1-10,T0,T0_2,9121
CRISPRi.RT112,raw,CRYGB,CRYGB-4,T0,T0_2,2244
CRISPRi.RT112,raw,CABP5,CABP5-6,T0,T0_2,2843
CRISPRi.RT112,raw,POLA1,POLA1-8,T0,T0_2,45
CRISPRi.RT112,raw,NPSR1,NPSR1-5,T0,T0_2,4161
CRISPRi.RT112,raw,PSMC2,PSMC2-19,T0,T0_2,1928
CRISPRi.RT112,raw,RPS19,RPS19-34,T0,T0_2,2311
CRISPRi.RT112,raw,COPA,COPA-2,T0,T0_2,2918
CRISPRi.RT112,raw,PSMD6,PSMD6-25,T0,T0_2,5021
CRISPRi.RT112,raw,RPS24,RPS24-6,T0,T0_2,2737
CRISPRi.RT112,raw,NLRP5,NLRP5-4,T0,T0_2,2665
CRISPRi.RT112,raw,RPL35A,RPL35A-19,T0,T0_2,5350
CRISPRi.RT112,raw,VN1R2,VN1R2-10,T0,T0_2,1433
CRISPRi.RT112,raw,RPS8,RPS8-14,T0,T0_2,3823
CRISPRi.RT112,raw,TAAR8,TAAR8-10,T0,T0_2,4031
CRISPRi.RT112,raw,NUP54,NUP54-1,T0,T0_2,2022
CRISPRi.RT112,raw,VN1R2,VN1R2-7,T0,T0_2,17
CRISPRi.RT112,raw,TPH2,TPH2-3,T0,T0_2,23
CRISPRi.RT112,raw,RPL18A,RPL18A-14,T0,T0_2,5313
CRISPRi.RT112,raw,COPS2,COPS2-10,T0,T0_2,42
CRISPRi.RT112,raw,RXFP2,RXFP2-10,T0,T0_2,2065
CRISPRi.RT112,raw,TAAR1,TAAR1-5,T0,T0_2,4865
CRISPRi.RT112,raw,COPS8,COPS8-2,T0,T0_2,3070
CRISPRi.RT112,raw,PSMC1,PSMC1-2,T0,T0_2,2080
CRISPRi.RT112,raw,ADH7,ADH7-9,T0,T0_2,4908
CRISPRi.RT112,raw,RPL11,RPL11-20,T0,T0_2,5927
CRISPRi.RT112,raw,PLA2G2E,PLA2G2E-2,T0,T0_2,3975
CRISPRi.RT112,raw,POLA1,POLA1-12,T0,T0_2,2701
CRISPRi.RT112,raw,VN1R2,VN1R2-5,T0,T0_2,2791
CRISPRi.RT112,raw,PSMD11,PSMD11-13,T0,T0_2,2633
CRISPRi.RT112,raw,RPS19,RPS19-15,T0,T0_2,33
CRISPRi.RT112,raw,NUP54,NUP54-3,T0,T0_2,2916
CRISPRi.RT112,raw,NLRP5,NLRP5-9,T0,T0_2,4977
CRISPRi.RT112,raw,ADH7,ADH7-10,T0,T0_2,1701
CRISPRi.RT112,raw,COPZ1,COPZ1-13,T0,T0_2,3
CRISPRi.RT112,raw,PSMB2,PSMB2-9,T0,T0_2,30
CRISPRi.RT112,raw,RPS7,RPS7-32,T0,T0_2,4459
CRISPRi.RT112,raw,POU4F2,POU4F2-13,T0,T0_2,4880
CRISPRi.RT112,raw,MRGPRD,MRGPRD-10,T0,T0_2,4671
CRISPRi.RT112,raw,LUZP4,LUZP4-8,T0,T0_2,2684
CRISPRi.RT112,raw,RPL11,RPL11-19,T0,T0_2,3502
CRISPRi.RT112,raw,CYP7A1,CYP7A1-1,T0,T0_2,38
CRISPRi.RT112,raw,FCRL4,FCRL4-14,T0,T0_2,4590
CRISPRi.RT112,raw,OTUD6A,OTUD6A-1,T0,T0_2,2725
CRISPRi.RT112,raw,CYP7A1,CYP7A1-7,T0,T0_2,4767
CRISPRi.RT112,raw,TRIM42,TRIM42-5,T0,T0_2,7794
CRISPRi.RT112,raw,RPS8,RPS8-8,T0,T0_2,2016
CRISPRi.RT112,raw,HTR3D,HTR3D-8,T0,T0_2,2903
CRISPRi.RT112,raw,PIWIL3,PIWIL3-2,T0,T0_2,1313
CRISPRi.RT112,raw,NPHS2,NPHS2-1,T0,T0_2,2839
CRISPRi.RT112,raw,COPS2,COPS2-3,T0,T0_2,3742
CRISPRi.RT112,raw,RPL35A,RPL35A-6,T0,T0_2,1691
CRISPRi.RT112,raw,IL1F10,IL1F10-1,T0,T0_2,3313
CRISPRi.RT112,raw,KRT77,KRT77-10,T0,T0_2,2634
CRISPRi.RT112,raw,RPS11,RPS11-9,T0,T0_2,1278
CRISPRi.RT112,raw,RPL9,RPL9-12,T0,T0_2,4356
CRISPRi.RT112,raw,COPS8,COPS8-29,T0,T0_2,3631
CRISPRi.RT112,raw,OC90,OC90-13,T0,T0_2,3942
CRISPRi.RT112,raw,IL1F10,IL1F10-10,T0,T0_2,3274
CRISPRi.RT112,raw,COPS6,COPS6-14,T0,T0_2,4810
CRISPRi.RT112,raw,POLR2F,POLR2F-16,T0,T0_2,2171
CRISPRi.RT112,raw,MAGEB3,MAGEB3-1,T0,T0_2,1787
CRISPRi.RT112,raw,RPS13,RPS13-5,T0,T0_2,3956
CRISPRi.RT112,raw,RPS19,RPS19-17,T0,T0_2,2498
CRISPRi.RT112,raw,PLA2G2E,PLA2G2E-19,T0,T0_2,2683
CRISPRi.RT112,raw,IL22,IL22-9,T0,T0_2,4385
CRISPRi.RT112,raw,COPZ1,COPZ1-2,T0,T0_2,3735
CRISPRi.RT112,raw,PIWIL3,PIWIL3-5,T0,T0_2,4423
CRISPRi.RT112,raw,RXFP2,RXFP2-2,T0,T0_2,3264
CRISPRi.RT112,raw,RPL11,RPL11-22,T0,T0_2,5910
CRISPRi.RT112,raw,RPS11,RPS11-12,T0,T0_2,1575
CRISPRi.RT112,raw,NPSR1,NPSR1-8,T0,T0_2,4170
CRISPRi.RT112,raw,RPS11,RPS11-21,T0,T0_2,12015
CRISPRi.RT112,raw,PSMD11,PSMD11-3,T0,T0_2,1976
CRISPRi.RT112,raw,IL1F10,IL1F10-18,T0,T0_2,6077
CRISPRi.RT112,raw,TPH2,TPH2-9,T0,T0_2,18
CRISPRi.RT112,raw,TAAR1,TAAR1-6,T0,T0_2,2379
CRISPRi.RT112,raw,PSMD1,PSMD1-3,T0,T0_2,5486
CRISPRi.RT112,raw,SPATA16,SPATA16-6,T0,T0_2,4029
CRISPRi.RT112,raw,OLIG2,OLIG2-1,T0,T0_2,3646
CRISPRi.RT112,raw,RPL36,RPL36-13,T0,T0_2,2796
CRISPRi.RT112,raw,RPL35A,RPL35A-8,T0,T0_2,93
CRISPRi.RT112,raw,DEFB129,DEFB129-8,T0,T0_2,4683
CRISPRi.RT112,raw,DMRTC2,DMRTC2-4,T0,T0_2,4576
CRISPRi.RT112,raw,LHX5,LHX5-13,T0,T0_2,2818
CRISPRi.RT112,raw,RPL9,RPL9-7,T0,T0_2,141
CRISPRi.RT112,raw,COPS8,COPS8-23,T0,T0_2,4952
CRISPRi.RT112,raw,RPS9,RPS9-38,T0,T0_2,1413
CRISPRi.RT112,raw,NUP205,NUP205-10,T0,T0_2,5984
CRISPRi.RT112,raw,IL1F10,IL1F10-2,T0,T0_2,3220
CRISPRi.RT112,raw,PLA2G2E,PLA2G2E-4,T0,T0_2,4394
CRISPRi.RT112,raw,COPA,COPA-4,T0,T0_2,3362
CRISPRi.RT112,raw,IL22,IL22-8,T0,T0_2,4735
CRISPRi.RT112,raw,TAS2R9,TAS2R9-2,T0,T0_2,4429
CRISPRi.RT112,raw,TAAR1,TAAR1-10,T0,T0_2,4289
CRISPRi.RT112,raw,PIWIL3,PIWIL3-7,T0,T0_2,1556
CRISPRi.RT112,raw,NPSR1,NPSR1-1,T0,T0_2,2299
CRISPRi.RT112,raw,PSMC4,PSMC4-22,T0,T0_2,6968
CRISPRi.RT112,raw,RPL3,RPL3-1,T0,T0_2,2236
CRISPRi.RT112,raw,SAGE1,SAGE1-2,T0,T0_2,5690
CRISPRi.RT112,raw,RPL3,RPL3-9,T0,T0_2,4841
CRISPRi.RT112,raw,PSMC4,PSMC4-12,T0,T0_2,4188
CRISPRi.RT112,raw,VN1R2,VN1R2-4,T0,T0_2,2744
CRISPRi.RT112,raw,RPL5,RPL5-3,T0,T0_2,3491
CRISPRi.RT112,raw,PSMB3,PSMB3-1,T0,T0_2,4347
CRISPRi.RT112,raw,MAGEB3,MAGEB3-8,T0,T0_2,3980
CRISPRi.RT112,raw,OTUD6A,OTUD6A-10,T0,T0_2,1919
CRISPRi.RT112,raw,RPS24,RPS24-9,T0,T0_2,5836
CRISPRi.RT112,raw,PSMC4,PSMC4-5,T0,T0_2,2409
CRISPRi.RT112,raw,RPS19,RPS19-3,T0,T0_2,3007
CRISPRi.RT112,raw,TGM6,TGM6-8,T0,T0_2,4025
CRISPRi.RT112,raw,SPATA16,SPATA16-3,T0,T0_2,5364
CRISPRi.RT112,raw,FCRL4,FCRL4-1,T0,T0_2,5125
CRISPRi.RT112,raw,CYP7A1,CYP7A1-8,T0,T0_2,3584
CRISPRi.RT112,raw,RPS11,RPS11-14,T0,T0_2,4303
CRISPRi.RT112,raw,RPS9,RPS9-3,T0,T0_2,6400
CRISPRi.RT112,raw,NPHS2,NPHS2-6,T0,T0_2,5132
CRISPRi.RT112,raw,RPL9,RPL9-24,T0,T0_2,28
CRISPRi.RT112,raw,DMRTB1,DMRTB1-4,T0,T0_2,5155
CRISPRi.RT112,raw,RPS24,RPS24-14,T0,T0_2,4096
CRISPRi.RT112,raw,OLIG2,OLIG2-16,T0,T0_2,1492
CRISPRi.RT112,raw,DEFB129,DEFB129-9,T0,T0_2,4629
CRISPRi.RT112,raw,RPL18A,RPL18A-4,T0,T0_2,5171
CRISPRi.RT112,raw,TAAR8,TAAR8-7,T0,T0_2,3557
CRISPRi.RT112,raw,TGM6,TGM6-5,T0,T0_2,3386
CRISPRi.RT112,raw,LUZP4,LUZP4-2,T0,T0_2,3786
CRISPRi.RT112,raw,NUP205,NUP205-19,T0,T0_2,3943
CRISPRi.RT112,raw,RXFP2,RXFP2-11,T0,T0_2,6088
CRISPRi.RT112,raw,PSMB2,PSMB2-14,T0,T0_2,3300
CRISPRi.RT112,raw,IL22,IL22-3,T0,T0_2,5234
CRISPRi.RT112,raw,VN1R2,VN1R2-6,T0,T0_2,3279
CRISPRi.RT112,raw,OLIG2,OLIG2-6,T0,T0_2,3833
CRISPRi.RT112,raw,MRGPRD,MRGPRD-4,T0,T0_2,47
CRISPRi.RT112,raw,PSMC1,PSMC1-6,T0,T0_2,6381
CRISPRi.RT112,raw,RPTN,RPTN-5,T0,T0_2,2823
CRISPRi.RT112,raw,RPS19,RPS19-2,T0,T0_2,8122
CRISPRi.RT112,raw,RPS3A,RPS3A-22,T0,T0_2,2022
CRISPRi.RT112,raw,PSMC1,PSMC1-17,T0,T0_2,4262
CRISPRi.RT112,raw,NUP133,NUP133-10,T0,T0_2,3327
CRISPRi.RT112,raw,OTUD6A,OTUD6A-9,T0,T0_2,5840
CRISPRi.RT112,raw,NUP54,NUP54-10,T0,T0_2,5633
CRISPRi.RT112,raw,FCRL4,FCRL4-5,T0,T0_2,7604
CRISPRi.RT112,raw,OLIG2,OLIG2-14,T0,T0_2,2678
CRISPRi.RT112,raw,TPH2,TPH2-2,T0,T0_2,3032
CRISPRi.RT112,raw,CYP7A1,CYP7A1-3,T0,T0_2,2266
CRISPRi.RT112,raw,CYP7A1,CYP7A1-6,T0,T0_2,3475
CRISPRi.RT112,raw,CRYGB,CRYGB-5,T0,T0_2,4927
CRISPRi.RT112,raw,COPS4,COPS4-3,T0,T0_2,2953
CRISPRi.RT112,raw,RPL6,RPL6-8,T0,T0_2,3712
CRISPRi.RT112,raw,PSMC2,PSMC2-20,T0,T0_2,5045
CRISPRi.RT112,raw,PSMB2,PSMB2-3,T0,T0_2,3970
CRISPRi.RT112,raw,MAGEB3,MAGEB3-3,T0,T0_2,6048
CRISPRi.RT112,raw,OR12D2,OR12D2-2,T0,T0_2,4887
CRISPRi.RT112,raw,PSMC2,PSMC2-10,T0,T0_2,3619
CRISPRi.RT112,raw,COPS8,COPS8-25,T0,T0_2,5256
CRISPRi.RT112,raw,RPL9,RPL9-15,T0,T0_2,58
CRISPRi.RT112,raw,PSMC1,PSMC1-24,T0,T0_2,7698
CRISPRi.RT112,raw,COPZ1,COPZ1-27,T0,T0_2,5364
CRISPRi.RT112,raw,RPL36,RPL36-28,T0,T0_2,2549
