	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
538	PSMB2-17	PSMB2	172.613273986	189.293683287	180.231993482	Neg. Binomial	180.712983585	46.4883514811	193.883556084	2479.55678752	0.932069677464
539	PSMB2-18	PSMB2	979.574011669	924.691267028	953.163665135	Neg. Binomial	952.476314611	502.255501927	1318.35264157	2479.55678752	0.722474613074
540	PSMB2-19	PSMB2	822.62987822	848.830208113	853.193086405	Neg. Binomial	841.551057579	182.177965339	1127.1699174	2479.55678752	0.746605320625
541	PSMB2-2	PSMB2	1054.38152133	1039.79905674	1104.18810236	Neg. Binomial	1066.12289348	759.921442586	1524.51853487	2479.55678752	0.699317764323
542	PSMB2-20	PSMB2	392.233969585	367.579137204	350.728134879	Neg. Binomial	370.180413889	290.50570597	425.445749822	2479.55678752	0.870100157409
543	PSMB2-21	PSMB2	1016.9777665	1079.04578753	1007.77942074	Neg. Binomial	1034.60099159	1001.77153719	1466.2907263	2479.55678752	0.705590626084
544	PSMB2-22	PSMB2	1617.71239646	1573.69818115	1609.02765196	Neg. Binomial	1600.14607652	362.316382678	2632.77718185	2479.55678752	0.607778769717
545	PSMB2-23	PSMB2	859.275448832	857.684653475	863.403858104	Neg. Binomial	860.121320137	5.80929939704	1158.48459582	2479.55678752	0.742453825665
546	PSMB2-24	PSMB2	712.945894458	731.80794373	704.305787442	Neg. Binomial	716.353208543	131.866328053	923.31032361	2479.55678752	0.775853134342
547	PSMB2-3	PSMB2	1104.42167982	1130.7366037	1062.87009595	Neg. Binomial	1099.34279316	780.541357233	1586.75029394	2479.55678752	0.692826588627
548	PSMB2-4	PSMB2	750.349649289	778.951882551	775.068809916	Neg. Binomial	768.123447252	160.466989196	1006.0746945	2479.55678752	0.763485506046
549	PSMB2-5	PSMB2	1087.48889892	1076.41338486	1091.8401924	Neg. Binomial	1085.24749206	42.1763508354	1560.23645983	2479.55678752	0.695566037587
550	PSMB2-6	PSMB2	1597.99960676	1551.68172241	1494.3345652	Neg. Binomial	1548.00529812	1797.83152137	2514.43624057	2479.55678752	0.615647067579
551	PSMB2-7	PSMB2	816.817132537	713.620434337	752.03520864	Neg. Binomial	760.824258505	1813.55011866	994.274669982	2479.55678752	0.765205311444
552	PSMB2-8	PSMB2	865.340922589	871.085976186	861.266719842	Neg. Binomial	865.897872872	16.2247293339	1168.28220624	2479.55678752	0.741171840371
553	PSMB2-9	PSMB2	1167.85642619	1173.09435584	1131.49598016	Neg. Binomial	1157.48225406	342.215866859	1697.8067085	2479.55678752	0.681751490476
554	PSMB3-1	PSMB3	1532.5430358	1594.03947455	1543.01382562	Neg. Binomial	1556.53211199	721.674029679	2533.6390804	2479.55678752	0.614346425278
555	PSMB3-10	PSMB3	1410.9808326	1323.85923634	1387.24019226	Neg. Binomial	1374.02675373	1352.32623466	2135.43279592	2479.55678752	0.643441814866
556	PSMB3-2	PSMB3	1061.45790738	1085.02852089	1088.75321491	Neg. Binomial	1078.41321439	146.053442215	1547.43859297	2479.55678752	0.696902106029
557	PSMB3-3	PSMB3	1717.03452923	1648.12338406	1748.65401845	Neg. Binomial	1704.60397725	1761.66071978	2876.45643647	2479.55678752	0.592605525199
558	PSMB3-4	PSMB3	1396.8280605	1448.06078074	1437.58167133	Neg. Binomial	1427.49017086	488.384461433	2249.30163255	2479.55678752	0.634637058099
559	PSMB3-5	PSMB3	1100.37803065	1182.42741987	1139.5696136	Neg. Binomial	1140.79168804	1122.7637782	1665.64584022	2479.55678752	0.684894507879
560	PSMB3-6	PSMB3	753.887842314	710.988031662	705.96800609	Neg. Binomial	723.614626689	462.433901606	934.788708522	2479.55678752	0.774094316814
561	PSMB3-7	PSMB3	651.2802446	665.758567513	662.512861417	Neg. Binomial	659.850557843	38.4809025547	835.447568115	2479.55678752	0.789816839533
562	PSMB3-8	PSMB3	593.910971987	635.605591415	596.736494889	Neg. Binomial	608.75101943	361.914614851	758.204262656	2479.55678752	0.802885250602
563	PSMB3-9	PSMB3	1321.51509469	1325.77371101	1279.4334399	Neg. Binomial	1308.9074152	437.380245486	1999.85292215	2479.55678752	0.654501838961
564	PSMC1-1	PSMC1	1068.53429343	1083.59266488	1104.42556217	Neg. Binomial	1085.51750683	216.549703554	1560.74286305	2479.55678752	0.695513356188
565	PSMC1-10	PSMC1	1533.30122002	1562.68995178	1566.52234651	Neg. Binomial	1554.17117277	220.225338788	2528.31624838	2479.55678752	0.614706001974
566	PSMC1-2	PSMC1	931.30294969	899.085168278	917.544694091	Neg. Binomial	915.97760402	174.225458831	1254.35056458	2479.55678752	0.730240516396
567	PSMC1-3	PSMC1	1341.48061247	1328.40611368	1407.18681604	Neg. Binomial	1359.02451406	1188.29408561	2103.89458081	2479.55678752	0.645956563821
568	PSMC1-4	PSMC1	1167.09824197	1214.49487064	1194.42282901	Neg. Binomial	1192.00531387	377.328924598	1765.04186438	2479.55678752	0.675341099795
569	PSMC1-5	PSMC1	1084.20343397	1188.64946256	1169.25208947	Neg. Binomial	1147.36832867	2057.61164149	1678.29147116	2479.55678752	0.683652600506
570	PSMC1-6	PSMC1	1838.34400436	1827.12676598	1788.30980621	Neg. Binomial	1817.92685885	459.555976353	3150.76911548	2479.55678752	0.576978760493
571	PSMC1-7	PSMC1	1025.82324906	952.451149786	970.973150657	Neg. Binomial	983.082516501	970.562529218	1372.85025206	2479.55678752	0.716088673932
572	PSMC1-8	PSMC1	1701.36538869	1538.04109037	1626.59967767	Neg. Binomial	1622.00205224	4456.3734834	2683.03468143	2479.55678752	0.604540099116
573	PSMC1-9	PSMC1	1854.01314489	1890.78304886	1905.14003124	Neg. Binomial	1883.312075	463.567476541	3313.75496289	2479.55678752	0.568331725215
574	PSMC2-1	PSMC2	789.775228706	803.600743965	844.169613741	Neg. Binomial	812.515195471	532.858576713	1078.76477128	2479.55678752	0.753190331296
575	PSMC2-10	PSMC2	981.090380108	912.965109656	910.183440075	Neg. Binomial	934.746309946	1075.17603385	1287.12810187	2479.55678752	0.726226324007
576	PSMC2-11	PSMC2	1262.12399749	1140.5482864	1237.87797368	Neg. Binomial	1213.51675252	2760.17680263	1807.42245215	2479.55678752	0.671407368587
577	PSMC2-12	PSMC2	1187.82194397	1108.9594543	1090.89035317	Neg. Binomial	1129.22391715	1771.2797764	1643.48786201	2479.55678752	0.687089903887
578	PSMC2-13	PSMC2	1058.67789858	1123.07870501	1053.84662329	Neg. Binomial	1078.53440896	995.987358783	1547.66521377	2479.55678752	0.696878368371
579	PSMC2-14	PSMC2	1496.65564941	1445.6676874	1413.83569064	Neg. Binomial	1452.05300915	1163.57709537	2302.3896306	2479.55678752	0.630672145954
580	PSMC2-2	PSMC2	1009.64865238	1007.49229663	1022.73938857	Neg. Binomial	1013.29344586	45.3878951937	1427.38503376	2479.55678752	0.709894963095
581	PSMC2-3	PSMC2	1474.92103511	1583.50986385	1557.02395423	Neg. Binomial	1538.48495106	2137.10294039	2493.0652037	2479.55678752	0.617105781583
582	PSMC2-4	PSMC2	699.551306579	676.288178215	724.014951419	Neg. Binomial	699.951478738	379.720882289	897.540045796	2479.55678752	0.779855430424
583	PSMC2-5	PSMC2	361.906600802	378.348057239	346.691318161	Neg. Binomial	362.315325401	167.108382741	415.25720424	2479.55678752	0.872508223099
584	PSMC2-6	PSMC2	572.176357693	536.292217756	530.010289133	Neg. Binomial	546.159621527	345.012384894	666.459480635	2479.55678752	0.819494113892
585	PSMC2-7	PSMC2	976.035818644	995.048211258	976.672186024	Neg. Binomial	982.585405309	77.7282599724	1371.95905611	2479.55678752	0.716191493422
586	PSMC2-8	PSMC2	875.70277359	918.947843009	834.196301848	Neg. Binomial	876.282306149	1197.30521719	1185.96292485	2479.55678752	0.738878330668
587	PSMC2-9	PSMC2	1521.92845673	1653.38818941	1671.71704099	Neg. Binomial	1615.67789571	4450.46978791	2668.45276089	2479.55678752	0.605473673505
588	PSMC4-1	PSMC4	921.952010983	935.938805732	1012.05369726	Neg. Binomial	956.648171325	1567.49122329	1325.73660209	2479.55678752	0.721597464999
589	PSMC4-10	PSMC4	822.882606294	877.068709539	845.594372583	Neg. Binomial	848.515229472	493.621333296	1138.88086992	2479.55678752	0.745043008342
590	PSMC4-2	PSMC4	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
591	PSMC4-3	PSMC4	932.566590056	878.983184212	878.363825943	Neg. Binomial	896.637866737	645.500513778	1220.87301558	2479.55678752	0.734423527504
592	PSMC4-4	PSMC4	640.9183936	555.436964486	629.031028636	Neg. Binomial	608.462128907	1429.38560525	757.773555924	2479.55678752	0.802960362169
593	PSMC4-5	PSMC4	2495.43699464	2622.11237392	2601.60964505	Neg. Binomial	2573.05300454	3082.18281133	5243.1276717	2479.55678752	0.490747730295
594	PSMC4-6	PSMC4	592.141875475	646.853130118	638.0545013	Neg. Binomial	625.683168964	575.411829315	783.565992982	2479.55678752	0.798507304514
595	PSMC4-7	PSMC4	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
596	PSMC4-8	PSMC4	508.236155177	457.320137498	428.852411369	Neg. Binomial	464.802901348	1078.29234091	551.932076283	2479.55678752	0.842137866815
597	PSMC4-9	PSMC4	786.995219901	774.644314537	747.523472308	Neg. Binomial	769.721002249	271.789311618	1008.66306814	2479.55678752	0.763110127219
598	PSMD1-13	PSMD1	681.607613383	773.6870772	699.319131496	Neg. Binomial	718.20460736	1591.43520877	926.232856855	2479.55678752	0.77540394086
599	PSMD1-14	PSMD1	422.308610294	440.807793443	416.979421021	Neg. Binomial	426.698608253	104.267929752	500.127740104	2479.55678752	0.853179246093
600	PSMD1-15	PSMD1	1725.37455564	1819.94748596	1791.87170332	Neg. Binomial	1779.06458164	1572.68437442	3055.53092497	2479.55678752	0.582244011049
601	PSMD1-16	PSMD1	1476.69013163	1514.58877563	1445.65530477	Neg. Binomial	1478.97807068	794.587900008	2361.14223185	2479.55678752	0.626382456223
602	PSMD1-17	PSMD1	510.005251689	515.950924356	550.906752146	Neg. Binomial	525.620976064	325.577073287	637.043070475	2479.55678752	0.825094880432
603	PSMD1-18	PSMD1	644.962042771	653.553791474	635.204983616	Neg. Binomial	644.573605954	56.1885665488	812.133847196	2479.55678752	0.793679032316
604	PSMD1-19	PSMD1	1119.07990807	1033.81632339	1004.69244325	Neg. Binomial	1052.52955824	2355.84126387	1499.3104009	2479.55678752	0.702009108724
605	PSMD1-2	PSMD1	1500.19384243	1460.26555678	1479.13713755	Neg. Binomial	1479.86551225	265.976597346	2363.08865333	2479.55678752	0.626242062551
606	PSMD1-21	PSMD1	617.16195472	575.060329883	549.956912918	Neg. Binomial	580.726399174	768.805111205	716.735847473	2479.55678752	0.810237692479
607	PSMD1-7	PSMD1	930.292037398	917.033368336	928.942764825	Neg. Binomial	925.42272352	35.4940629449	1270.8099401	2479.55678752	0.728214892184
608	PSMD1-8	PSMD1	581.527296401	629.622858062	629.980867863	Neg. Binomial	613.710340775	517.895534436	765.608609156	2479.55678752	0.801598014229
609	PSMD1-9	PSMD1	1429.93543809	1477.97444751	1416.21028871	Neg. Binomial	1441.37339144	701.215273759	2279.24783093	2479.55678752	0.63238993666
610	PSMD11-1	PSMD11	567.879980449	544.907353784	516.949999751	Neg. Binomial	543.245777995	433.690906035	662.265425697	2479.55678752	0.820284068767
611	PSMD11-10	PSMD11	644.456586624	649.964151462	662.987781031	Neg. Binomial	652.469506372	60.3725959717	824.160051589	2479.55678752	0.79167815173
612	PSMD11-2	PSMD11	2387.77483546	2304.30957821	2259.90498283	Neg. Binomial	2317.32979883	2809.87960781	4483.04643964	2479.55678752	0.5169096127
613	PSMD11-3	PSMD11	733.416868386	739.94446109	702.406108986	Neg. Binomial	725.255812821	268.156060418	937.388883004	2479.55678752	0.773697902728
614	PSMD11-4	PSMD11	456.426900174	462.824252182	429.327330983	Neg. Binomial	449.526161113	210.817388096	531.022084313	2479.55678752	0.846530067944
615	PSMD11-5	PSMD11	956.323028936	1005.33851263	990.207395021	Neg. Binomial	983.956312196	419.957625204	1374.41723214	2479.55678752	0.71590801482
616	PSMD11-6	PSMD11	745.295087826	772.729839864	695.282314777	Neg. Binomial	737.769080822	1028.00691439	957.285415095	2479.55678752	0.770688730016
617	PSMD11-7	PSMD11	526.432576446	531.027412406	567.528938633	Neg. Binomial	541.662975828	338.042768823	659.990082051	2479.55678752	0.820713811554
618	PSMD11-8	PSMD11	605.536463354	635.605591415	600.773311607	Neg. Binomial	613.971788792	237.79197706	765.999505733	2479.55678752	0.801530267574
619	PSMD11-9	PSMD11	1464.81191219	1377.94314585	1359.21993504	Neg. Binomial	1400.65833103	2116.26742521	2191.8657638	2479.55678752	0.639025598263
620	PSMD6-1	PSMD6	984.123116986	1042.67076875	1059.30819885	Neg. Binomial	1028.70069486	1039.71423803	1455.48064398	2479.55678752	0.70677731038
621	PSMD6-10	PSMD6	1342.49152476	1315.96202831	1313.6276521	Neg. Binomial	1324.02706839	171.376293235	2031.0274834	2479.55678752	0.651900124055
622	PSMD6-11	PSMD6	558.023585595	573.863783213	537.609002956	Neg. Binomial	556.498790588	220.230681821	681.396476128	2479.55678752	0.816703358594
623	PSMD6-12	PSMD6	933.830230422	960.82697648	920.394211775	Neg. Binomial	938.350472892	282.684372944	1293.45490704	2479.55678752	0.725460522654
624	PSMD6-13	PSMD6	537.04715552	526.241225723	495.578617124	Neg. Binomial	519.622332789	308.511484619	628.515732647	2479.55678752	0.826745148607
625	PSMD6-14	PSMD6	770.820623217	802.882815963	775.306269723	Neg. Binomial	783.003236301	200.952347865	1030.26277524	2479.55678752	0.760003423513
626	PSMD6-15	PSMD6	502.423409494	505.182004321	496.765916159	Neg. Binomial	501.457109991	12.2719573562	602.870086063	2479.55678752	0.831783035158
627	PSMD6-16	PSMD6	604.778279134	683.228148904	582.251446665	Neg. Binomial	623.419291568	1873.12607145	780.161663856	2479.55678752	0.799089881559
628	PSMD6-17	PSMD6	603.009182622	645.177964779	616.445658867	Neg. Binomial	621.544268756	309.365609501	777.345208653	2479.55678752	0.799573036326
629	PSMD6-18	PSMD6	1265.91491859	1305.67172694	1271.12234665	Neg. Binomial	1280.90299739	311.264532845	1942.5988686	2479.55678752	0.659375961809
630	PSMD6-19	PSMD6	1458.9991665	1398.52374858	1513.56880956	Neg. Binomial	1457.03057488	2207.83201913	2313.20701206	2479.55678752	0.629874700916
631	PSMD6-2	PSMD6	610.591024817	569.556215198	574.890192649	Neg. Binomial	585.012477555	331.872925934	723.036982828	2479.55678752	0.809104501497
632	PSMD6-3	PSMD6	1028.35052979	994.56959259	1028.43842394	Neg. Binomial	1017.11951544	254.250797834	1434.34412344	2479.55678752	0.709118194733
633	PSMD6-4	PSMD6	1470.87738594	1338.21779638	1397.45096396	Neg. Binomial	1402.18204876	2944.28603206	2195.11186096	2479.55678752	0.638774758452
634	PSMD6-5	PSMD6	791.291597145	775.362242539	821.136012466	Neg. Binomial	795.929950717	359.963497483	1051.42096816	2479.55678752	0.757004068609
635	PSMD6-6	PSMD6	1027.59234557	936.178115066	983.083600812	Neg. Binomial	982.284687149	1393.07938796	1371.42004048	2479.55678752	0.716253706492
636	PSMD6-7	PSMD6	1366.24796364	1411.20714329	1361.83199291	Neg. Binomial	1379.76236661	497.637123037	2147.53836509	2479.55678752	0.642485549521
637	PSMD6-8	PSMD6	1030.62508245	1035.25217939	1015.85305417	Neg. Binomial	1027.24343867	68.4387672109	1452.81509228	2479.55678752	0.707071012772
638	PSMD6-9	PSMD6	982.101292401	1031.66253938	960.524919151	Neg. Binomial	991.429583644	886.935344065	1387.84422689	2479.55678752	0.714366615818
639	PSMD7-1	PSMD7	917.655633738	932.34916572	913.270417566	Neg. Binomial	921.091739008	66.5698482339	1263.25369147	2479.55678752	0.729142329228
640	PSMD7-10	PSMD7	591.889147402	588.22234326	621.907234427	Neg. Binomial	600.672908363	227.689210465	746.185987417	2479.55678752	0.804990871568
641	PSMD7-2	PSMD7	912.095616128	929.238144376	990.919774442	Neg. Binomial	944.084511649	1145.74863292	1303.54212505	2479.55678752	0.72424549503
642	PSMD7-3	PSMD7	1520.91754443	1445.90699673	1504.07041728	Neg. Binomial	1490.29831948	1032.59904995	2386.01851118	2479.55678752	0.624596293993
643	PSMD7-4	PSMD7	800.642535853	828.728224047	864.353697332	Neg. Binomial	831.241485744	679.676925013	1109.90516108	2479.55678752	0.748930192317
644	PSMD7-5	PSMD7	1282.08951527	1298.97106559	1290.59405082	Neg. Binomial	1290.55154389	47.4986936205	1962.25355767	2479.55678752	0.657688471936
645	PSMD7-6	PSMD7	454.910531735	514.036449683	487.030064074	Neg. Binomial	485.325681831	584.098154948	580.318875223	2479.55678752	0.836308627122
646	PSMD7-7	PSMD7	699.298578506	767.943653181	750.135530185	Neg. Binomial	739.125920624	845.963464199	959.450427523	2479.55678752	0.770363845199
647	PSMD7-8	PSMD7	780.424289998	774.165695868	763.908198988	Neg. Binomial	772.832728285	46.3519449975	1013.71062586	2479.55678752	0.762380021049
648	PSMD7-9	PSMD7	871.911852492	904.828592296	851.768327563	Neg. Binomial	876.169590784	478.296116603	1185.77054676	2479.55678752	0.738903148824
649	RNASE9-1	RNASE9	482.963347858	460.191849507	479.431350251	Neg. Binomial	474.195515872	100.13050368	564.881637039	2479.55678752	0.839459959006
650	RNASE9-10	RNASE9	1081.67615324	1089.81470757	1138.85723418	Neg. Binomial	1103.449365	637.897944482	1594.50506787	2479.55678752	0.692032522964
651	RNASE9-11	RNASE9	840.06811527	794.0283706	785.754501229	Neg. Binomial	806.6169957	570.898185982	1069.01509081	2479.55678752	0.754542197428
652	RNASE9-2	RNASE9	689.947639798	708.116319652	732.088584856	Neg. Binomial	710.050848102	297.847741892	913.382431161	2479.55678752	0.777386146129
653	RNASE9-3	RNASE9	1053.37060904	1011.79986465	1044.58569081	Neg. Binomial	1036.58538817	320.023552716	1469.93269942	2479.55678752	0.705192413625
654	RNASE9-4	RNASE9	783.457026877	765.789869174	786.46688065	Neg. Binomial	778.5712589	83.191831624	1023.0396285	2479.55678752	0.761037243531
655	RNASE9-5	RNASE9	1251.50941842	1141.74483307	1128.88392229	Neg. Binomial	1174.04605793	3027.85328048	1729.94546425	2479.55678752	0.67866073364
656	RNASE9-6	RNASE9	748.075096631	772.251221196	809.737941732	Neg. Binomial	776.68808652	643.560631275	1019.97526864	2479.55678752	0.761477371462
657	RNASE9-7	RNASE9	627.018349574	609.281564662	603.860289098	Neg. Binomial	613.386734445	97.8088369739	765.124854695	2479.55678752	0.801681883265
658	RNASE9-8	RNASE9	882.020975419	941.442920416	907.808842006	Neg. Binomial	910.424245947	591.914760092	1244.70669182	2479.55678752	0.731436772962
659	RNASE9-9	RNASE9	708.902245287	674.613012876	693.620096128	Neg. Binomial	692.37845143	196.729417334	885.714584088	2479.55678752	0.781717343113
660	RPL11-1	RPL11	621.458331964	589.897508598	578.927009367	Neg. Binomial	596.760949976	325.038980752	740.384856155	2479.55678752	0.806014527465
661	RPL11-10	RPL11	949.752099033	914.400965661	888.574597642	Neg. Binomial	917.575887445	628.821176909	1257.13072783	2479.55678752	0.729896952743
662	RPL11-2	RPL11	1507.52295655	1603.61184792	1535.17765199	Neg. Binomial	1548.77081882	1631.23293302	2516.15783786	2479.55678752	0.615530073477
663	RPL11-3	RPL11	554.738120643	513.557831015	568.241318054	Neg. Binomial	545.512423237	540.937372101	665.527340986	2479.55678752	0.819669440521
664	RPL11-4	RPL11	1475.93194741	1414.55747397	1470.11366489	Neg. Binomial	1453.53436209	765.24097234	2305.60685844	2479.55678752	0.630434610641
665	RPL11-5	RPL11	648.500235795	629.622858062	692.670256901	Neg. Binomial	656.931116919	698.035628327	830.977742731	2479.55678752	0.790552000539
666	RPL11-6	RPL11	763.996965241	754.063711803	730.663826014	Neg. Binomial	749.574834353	195.258038836	976.172763113	2479.55678752	0.767871080486
667	RPL11-7	RPL11	1628.57970361	1696.46386956	1696.65032073	Neg. Binomial	1673.89796463	1026.8781851	2803.91217125	2479.55678752	0.596986589594
668	RPL11-8	RPL11	867.868203321	891.187960252	917.782153898	Neg. Binomial	892.279439157	415.829406801	1213.37012825	2479.55678752	0.735372841629
669	RPL11-9	RPL11	842.342667929	863.428077494	884.775240731	Neg. Binomial	863.515328718	300.091012154	1164.23791216	2479.55678752	0.741700059498
670	RPL18A-1	RPL18A	1462.7900876	1509.56327961	1512.14405072	Neg. Binomial	1494.83247264	514.467282886	2396.01131739	2479.55678752	0.623883727841
671	RPL18A-2	RPL18A	982.354020474	989.065477906	979.996623322	Neg. Binomial	983.805373901	14.7605672955	1374.1465101	2479.55678752	0.715939215119
672	RPL18A-3	RPL18A	1054.12879326	1118.29251833	1210.80755569	Neg. Binomial	1127.74295576	4136.02781658	1640.6588852	2479.55678752	0.687371985691
673	RPL18A-4	RPL18A	839.815387197	813.17311733	854.38038544	Neg. Binomial	835.789629989	291.109851397	1117.51106872	2479.55678752	0.747902775537
674	RPL18A-5	RPL18A	986.903125791	1012.03917398	967.64871336	Neg. Binomial	988.863671044	330.340701187	1383.22905313	2479.55678752	0.714895099122
675	RPL18A-6	RPL18A	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
676	RPL18A-7	RPL18A	969.212160668	946.707725767	951.738906293	Neg. Binomial	955.886264243	93.0085540169	1324.38702001	2479.55678752	0.721757499734
677	RPL18A-8	RPL18A	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
678	RPL27-1	RPL27	738.218701776	696.629471615	723.540031805	Neg. Binomial	719.462735065	296.589518582	928.220457314	2479.55678752	0.775098985803
679	RPL27-10	RPL27	1088.49981121	1175.96606785	1141.94421167	Neg. Binomial	1135.47003024	1296.01518768	1655.43883921	2479.55678752	0.685902736692
680	RPL27-2	RPL27	880.251878907	854.095013464	953.638584749	Neg. Binomial	895.99515904	1775.41253204	1219.76565265	2479.55678752	0.734563362311
681	RPL27-3	RPL27	776.886096974	802.882815963	773.406591267	Neg. Binomial	784.391834735	172.976020054	1032.52914439	2479.55678752	0.759680091351
682	RPL27-4	RPL27	1474.41557897	1423.17260999	1392.93922762	Neg. Binomial	1430.17580553	1130.92167875	2255.08243602	2479.55678752	0.634201119516
683	RPL27-5	RPL27	1613.41601922	1563.16857045	1708.04839146	Neg. Binomial	1628.21099371	3607.80605773	2697.38232843	2479.55678752	0.603626329329
684	RPL27-6	RPL27	969.464888742	1009.88538997	1012.76607668	Neg. Binomial	997.372118464	390.789794698	1398.55314714	2479.55678752	0.713145668079
685	RPL27-7	RPL27	618.172867013	569.556215198	575.60257207	Neg. Binomial	587.777218094	468.040808518	727.1094003	2479.55678752	0.808375215409
686	RPL27-8	RPL27	1206.27109332	1203.24733194	1256.39983862	Neg. Binomial	1221.97275463	594.135911623	1824.18417425	2479.55678752	0.669873564235
687	RPL27-9	RPL27	842.848124075	821.788253358	900.685047797	Neg. Binomial	855.107141743	1112.59245255	1150.00186952	2479.55678752	0.743570218804
688	RPL3-1	RPL3	656.84026221	584.872012582	598.398713538	Neg. Binomial	613.370329443	975.312800495	765.100333344	2479.55678752	0.801686135415
689	RPL3-10	RPL3	365.444793827	413.765838688	374.236655768	Neg. Binomial	384.482429428	441.641835019	444.100639941	2479.55678752	0.865755179904
690	RPL3-11	RPL3	1277.03495381	1381.29347652	1326.21302187	Neg. Binomial	1328.18048407	1813.57538003	2039.62351579	2479.55678752	0.65118904238
691	RPL3-2	RPL3	1240.3893832	1256.61331345	1197.03488688	Neg. Binomial	1231.34586118	632.490797386	1842.83120302	2479.55678752	0.668181577976
692	RPL3-3	RPL3	1939.43523363	1821.6226513	1859.78520811	Neg. Binomial	1873.61436435	2408.92354032	3289.36366436	2479.55678752	0.569597817549
693	RPL3-4	RPL3	649.511148088	664.083402175	697.656912847	Neg. Binomial	670.41715437	406.393985805	851.683081868	2479.55678752	0.787167396703
694	RPL3-5	RPL3	1468.85556136	1439.68495405	1435.20707326	Neg. Binomial	1447.91586289	222.577388736	2293.41387954	2479.55678752	0.631336487413
695	RPL3-6	RPL3	1005.35227513	1125.23248902	1071.418649	Neg. Binomial	1067.33447105	2403.55120182	1526.77257661	2479.55678752	0.699078885356
696	RPL3-7	RPL3	939.390248032	1001.03094461	937.491317876	Neg. Binomial	959.304170173	871.162841762	1330.44488997	2479.55678752	0.721040140333
697	RPL3-8	RPL3	681.607613383	693.757759605	730.663826014	Neg. Binomial	702.009733001	435.132865411	900.762053459	2479.55678752	0.779350917709
698	RPL3-9	RPL3	1309.38414718	1307.10758295	1287.74453314	Neg. Binomial	1301.41208776	94.264815382	1984.46699123	2479.55678752	0.655799312111
699	RPL30-1	RPL30	805.697097317	922.058864353	940.815755173	Neg. Binomial	889.523905614	3572.1037202	1208.63447515	2479.55678752	0.735974294879
700	RPL30-10	RPL30	804.433456951	775.601551873	817.336655554	Neg. Binomial	799.123888126	304.398907098	1056.66950748	2479.55678752	0.756266630641
701	RPL30-2	RPL30	889.602817615	896.213456268	861.266719842	Neg. Binomial	882.360997908	229.76770747	1196.35297202	2479.55678752	0.737542362953
702	RPL30-3	RPL30	1199.95289149	1202.76871327	1113.44903483	Neg. Binomial	1172.05687986	1718.76122511	1726.07416898	2479.55678752	0.679030426923
703	RPL30-4	RPL30	1684.68533586	1621.79935731	1681.69035289	Neg. Binomial	1662.72501535	838.949730305	2777.70430947	2479.55678752	0.598596837569
704	RPL30-5	RPL30	596.943708865	541.796332441	463.759002992	Neg. Binomial	534.166348099	2985.46931027	649.240819827	2479.55678752	0.822755334826
705	RPL30-6	RPL30	946.719362155	972.074515183	924.431028493	Neg. Binomial	947.741635277	378.839491831	1309.98952238	2479.55678752	0.723472683624
706	RPL30-7	RPL30	931.050221617	1032.61977671	1040.5488741	Neg. Binomial	1001.40629081	2485.46666698	1405.83927832	2479.55678752	0.712319186307
707	RPL30-8	RPL30	1049.0742318	1024.96187802	1089.46559433	Neg. Binomial	1054.50056805	708.177465516	1502.95629756	2479.55678752	0.701617585128
708	RPL30-9	RPL30	1391.52077096	1358.55908978	1373.94244307	Neg. Binomial	1374.67410127	181.346399563	2136.79775749	2479.55678752	0.643333743895
709	RPL34-1	RPL34	1270.46402391	1269.05739882	1252.1255621	Neg. Binomial	1263.88232828	69.440541157	1908.10977561	2479.55678752	0.662374012457
710	RPL34-2	RPL34	449.097786052	387.202502601	429.802250597	Neg. Binomial	422.03417975	668.675814589	493.866714409	2479.55678752	0.854550767317
711	RPL34-3	RPL34	1162.04368051	1170.7012625	1169.25208947	Neg. Binomial	1167.33234416	14.3349986799	1716.89217218	2479.55678752	0.679910109134
712	RPL34-4	RPL34	469.56875998	430.756801411	422.203536774	Neg. Binomial	440.843032722	424.776759252	519.220983361	2479.55678752	0.849047027853
713	RPL34-5	RPL34	987.155853865	963.459379155	985.695658689	Neg. Binomial	978.770297236	117.567467905	1365.12615711	2479.55678752	0.716981571364
714	RPL34-6	RPL34	768.798798632	812.694498661	800.239549453	Neg. Binomial	793.910948915	341.164339222	1048.10742386	2479.55678752	0.757470971814
715	RPL34-7	RPL34	976.035818644	924.451957694	842.982314706	Neg. Binomial	914.490030348	3000.15914992	1251.76482874	2479.55678752	0.730560572844
716	RPL35A-1	RPL35A	908.304695031	923.494720357	903.534565481	Neg. Binomial	911.777993623	72.4331986669	1247.05529553	2479.55678752	0.731144799183
717	RPL35A-2	RPL35A	1039.47056501	1042.67076875	1122.94742711	Neg. Binomial	1068.36292029	1491.44107639	1528.68685205	2479.55678752	0.698876240649
718	RPL35A-3	RPL35A	883.790071931	911.768562986	884.06286131	Neg. Binomial	893.207165409	172.275142347	1214.96589437	2479.55678752	0.735170566967
