	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
532	RPS19-19	RPS19	2471.56296108	2363.14863928	2335.10347099	Neg. Binomial	2389.93835712	3462.37656349	7359.28582938	1149.40751934	0.324751397422
533	RPS19-2	RPS19	2483.50846339	2610.99599229	2557.92560205	Neg. Binomial	2550.81001924	2734.16076351	8211.66715199	1149.40751934	0.310632417514
534	RPS19-22	RPS19	677.810921195	795.134773321	805.420483477	Neg. Binomial	759.455392664	3350.54249966	1261.25521887	1149.40751934	0.60214251747
535	RPS19-3	RPS19	1015.75303483	981.610400821	967.011817544	Neg. Binomial	988.125084398	417.17159481	1837.59854441	1149.40751934	0.537726309919
536	RPS19-32	RPS19	1155.24567467	1227.77171741	1191.64551064	Neg. Binomial	1191.55430091	876.675305528	2426.80083281	1149.40751934	0.490997977583
537	RPS19-34	RPS19	739.850465431	758.379179474	801.435046986	Neg. Binomial	766.554897297	665.531295178	1277.78037711	1149.40751934	0.599911307946
538	RPS19-4	RPS19	1070.47114217	1161.67908994	1301.78848274	Neg. Binomial	1177.97957162	9050.80485951	2385.24144158	1149.40751934	0.49386177478
539	RPS19-5	RPS19	707.867346353	655.193750875	727.523315709	Neg. Binomial	696.861470979	932.492304553	1119.35384341	1149.40751934	0.622556910919
540	RPS19-6	RPS19	1747.5113858	1758.87318814	1678.59338729	Neg. Binomial	1728.32598708	1258.18083284	4327.15248451	1149.40751934	0.399414162839
541	RPS19-8	RPS19	2362.51208519	2436.65982698	2383.65333369	Neg. Binomial	2394.27508195	972.725370178	7381.67343425	1149.40751934	0.324353969771
542	RPS19-9	RPS19	16.9549064995	27.3137899232	15.9417459618	Neg. Binomial	20.0701474615	26.4062604357	20.4205982915	1149.40751934	0.982838366194
543	RPS24-1	RPS24	1362.94327929	1383.22427488	1303.60004478	Neg. Binomial	1349.92253298	1141.43958703	2935.34007585	1149.40751934	0.459886247625
544	RPS24-10	RPS24	1320.17067425	1159.99305353	1241.64462298	Neg. Binomial	1240.60278359	4276.68774458	2579.63636458	1149.40751934	0.480921575079
545	RPS24-11	RPS24	1230.38673756	1183.26035606	1145.26952239	Neg. Binomial	1186.30553867	1212.12662161	2410.69358851	1149.40751934	0.492101337276
546	RPS24-12	RPS24	986.467287242	913.157322372	1063.02460572	Neg. Binomial	987.549738445	3743.95295332	1836.0342572	1149.40751934	0.537871085232
547	RPS24-13	RPS24	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
548	RPS24-14	RPS24	1429.60688893	1323.87579307	1478.95925036	Neg. Binomial	1410.81397745	4185.06654839	3142.48533464	1149.40751934	0.448948468239
549	RPS24-15	RPS24	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
550	RPS24-16	RPS24	1663.12219208	1771.6870649	1754.67899302	Neg. Binomial	1729.82941667	2273.13932421	4333.17919507	1149.40751934	0.399205603736
551	RPS24-18	RPS24	2367.1361506	2332.79998381	2138.36783332	Neg. Binomial	2279.43465591	10146.4196095	6799.86997858	1149.40751934	0.335217388434
552	RPS24-19	RPS24	1193.39421429	1319.82930567	1214.10887995	Neg. Binomial	1242.4441333	3065.74868001	2585.45555302	1149.40751934	0.480551341079
553	RPS24-20	RPS24	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
554	RPS24-3	RPS24	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
555	RPS24-4	RPS24	1053.51623567	1117.84214315	1165.92132966	Neg. Binomial	1112.42656949	2120.48174483	2189.0620114	1149.40751934	0.508174991709
556	RPS24-5	RPS24	2375.61360385	2272.77708744	2147.06333112	Neg. Binomial	2265.1513408	8734.94720004	6729.11256467	1149.40751934	0.336619623915
557	RPS24-6	RPS24	893.600640279	871.680826562	1030.05417657	Neg. Binomial	931.778547804	4909.12931027	1687.13402229	1149.40751934	0.552284842516
558	RPS24-7	RPS24	1606.86272961	1649.95523573	1660.11545447	Neg. Binomial	1638.9778066	532.894092618	3976.04991144	1149.40751934	0.412212583621
559	RPS24-8	RPS24	1282.02213463	1233.16703394	1259.03561857	Neg. Binomial	1258.07492905	398.264939418	2635.09091378	1149.40751934	0.477431318392
560	RPS24-9	RPS24	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
561	RPS27-1	RPS27	1687.39853548	1841.1517652	1812.64897833	Neg. Binomial	1780.39975967	4460.01532698	4538.18866474	1149.40751934	0.392315060302
562	RPS27-10	RPS27	2127.4554269	2020.20883247	2035.8334218	Neg. Binomial	2061.16589372	2237.83906968	5757.33524182	1149.40751934	0.358006926321
563	RPS27-6	RPS27	1632.29508936	1718.0711069	1772.06998861	Neg. Binomial	1707.47872829	3312.26965237	4243.98867669	1149.40751934	0.402328766255
564	RPS27-9	RPS27	2161.75057868	2171.27769526	2144.16483186	Neg. Binomial	2159.0643686	126.125755921	6214.68334562	1149.40751934	0.347413415701
565	RPS3A-1	RPS3A	1275.4713753	1365.0150816	1384.75802422	Neg. Binomial	1341.74816037	2261.27008371	2908.02304163	1149.40751934	0.461395298856
566	RPS3A-19	RPS3A	1129.42797614	1115.14448489	1214.10887995	Neg. Binomial	1152.89378033	1907.64723133	2309.2843958	1149.40751934	0.499242874729
567	RPS3A-22	RPS3A	773.76027843	649.798434347	765.928430981	Neg. Binomial	729.829047919	3212.67252679	1193.24209353	1149.40751934	0.611635352017
568	RPS3A-25	RPS3A	4155.87878629	4118.98696188	4102.8257107	Neg. Binomial	4125.89715296	492.980175284	18936.1598582	1149.40751934	0.217884575534
569	RPS3A-6	RPS3A	2757.86967765	2642.35626961	2834.36996952	Neg. Binomial	2744.86530559	6229.43367182	9299.79505774	1149.40751934	0.295153311288
570	RPS3A-9	RPS3A	3253.41535398	3540.67647153	3606.45771144	Neg. Binomial	3466.84984565	23498.3363712	13923.5831192	1149.40751934	0.248991212677
571	RPS7-10	RPS7	12.3308410905	4.04648739603	1.44924963289	Neg. Binomial	5.94219270647	21.5316880871	5.97291258047	1149.40751934	0.994856801673
572	RPS7-11	RPS7	1898.56418916	1964.90683806	1975.32724962	Neg. Binomial	1946.26609228	1155.83327681	5241.83501647	1149.40751934	0.371294801566
573	RPS7-13	RPS7	973.365768583	954.633818181	771.000804696	Neg. Binomial	899.666797153	8335.94980183	1603.85598357	1149.40751934	0.56093988885
574	RPS7-14	RPS7	1228.46004364	1163.36512636	1195.99325954	Neg. Binomial	1195.93947651	706.226155589	2440.29468337	1149.40751934	0.490079941847
575	RPS7-15	RPS7	1021.14777781	1073.66798908	1035.4888627	Neg. Binomial	1043.43487653	491.298333201	1990.66753618	1149.40751934	0.52416330581
576	RPS7-18	RPS7	1037.71734552	1037.5868098	926.432827823	Neg. Binomial	1000.57899438	2748.82984755	1871.60020066	1149.40751934	0.534611501981
577	RPS7-19	RPS7	1425.36816231	1557.56044019	1523.88598898	Neg. Binomial	1502.27153049	3146.05879635	3465.73506572	1149.40751934	0.433464042117
578	RPS7-2	RPS7	1264.68188935	1150.88845689	1116.64684214	Neg. Binomial	1177.40572946	4003.97873935	2383.49167238	1149.40751934	0.493983571708
579	RPS7-20	RPS7	1491.26109439	1434.47978189	1515.915116	Neg. Binomial	1480.55199743	1162.62798582	3387.65124657	1149.40751934	0.437043806953
580	RPS7-3	RPS7	1462.74602436	1523.16529732	1428.59782562	Neg. Binomial	1471.5030491	1528.84385844	3355.36163457	1149.40751934	0.43855274315
581	RPS7-32	RPS7	1374.88878159	1408.17761382	1246.35468428	Neg. Binomial	1343.1403599	4868.42456083	2912.66726487	1149.40751934	0.461137588936
582	RPS7-7	RPS7	1796.06407259	1801.3613058	1715.18694052	Neg. Binomial	1770.87077297	1555.02137811	4499.21841451	1149.40751934	0.393595200281
583	RPS7-8	RPS7	1546.74987929	1656.36217411	1501.42261967	Neg. Binomial	1568.17822436	4230.63124116	3707.70045818	1149.40751934	0.422951703366
584	RPS8-1	RPS8	1078.17791785	1114.80727761	1080.77791373	Neg. Binomial	1091.25436973	278.496397898	2127.2977916	1149.40751934	0.512976779293
585	RPS8-11	RPS8	2100.48171201	2001.66243191	1963.00862775	Neg. Binomial	2021.71759056	3350.9128435	5577.76011438	1149.40751934	0.362460476804
586	RPS8-12	RPS8	1491.26109439	1639.50180996	1587.29066042	Neg. Binomial	1572.68452159	3769.22127121	3724.52063092	1149.40751934	0.42225152642
587	RPS8-13	RPS8	1133.66670276	1132.00484904	1150.3418961	Neg. Binomial	1138.6711493	68.5634583993	2266.7062147	1149.40751934	0.502346154043
588	RPS8-14	RPS8	1315.16127006	1228.78333926	1402.14901982	Neg. Binomial	1315.36454305	5009.29719263	2820.64778854	1149.40751934	0.466334204643
589	RPS8-15	RPS8	673.957533354	671.042493176	665.930206312	Neg. Binomial	670.310077614	11.0078795176	1061.22069251	1149.40751934	0.631640602511
590	RPS8-18	RPS8	1749.8234185	1686.3736223	1677.14413766	Neg. Binomial	1704.44705949	1043.70420977	4231.95773757	1149.40751934	0.402756162793
591	RPS8-2	RPS8	789.559168578	875.727313959	803.608921436	Neg. Binomial	822.965134658	1424.82304154	1412.20054635	1149.40751934	0.582753729124
592	RPS8-20	RPS8	2405.670029	2435.64820513	2444.15950586	Neg. Binomial	2428.49258	272.508123684	7559.4631991	1149.40751934	0.321251987877
593	RPS8-6	RPS8	1129.81331492	1245.30649613	1211.57269309	Neg. Binomial	1195.56416805	2351.24892137	2439.13849297	1149.40751934	0.490158378253
594	RPS8-7	RPS8	947.54807005	839.308927394	903.244833697	Neg. Binomial	896.70061038	1974.03209656	1596.25405085	1149.40751934	0.561753068004
595	RPS8-8	RPS8	597.275115322	657.216994573	590.569225401	Neg. Binomial	615.020445099	897.769220375	944.103160781	1149.40751934	0.651433519818
596	RPS9-11	RPS9	2218.01004116	2477.12470094	2300.3214798	Neg. Binomial	2331.81874063	11686.1065388	7062.41128304	1149.40751934	0.330173172757
597	RPS9-12	RPS9	2142.09830069	2085.96425266	2161.19351504	Neg. Binomial	2129.7520228	1019.45560862	6075.99702493	1149.40751934	0.350518937724
598	RPS9-15	RPS9	1846.92879209	1819.90770637	1815.5474776	Neg. Binomial	1827.46132535	192.659729726	4732.97119846	1149.40751934	0.386112919079
599	RPS9-18	RPS9	1038.10268431	1245.9809107	1034.03961306	Neg. Binomial	1106.04106936	9794.33102226	2170.35187864	1149.40751934	0.509613708377
600	RPS9-19	RPS9	2317.04210867	2306.16060846	2226.77206093	Neg. Binomial	2283.32492602	1618.84778275	6819.2033069	1149.40751934	0.334837491017
601	RPS9-21	RPS9	2134.7768638	2058.98767002	2079.31091078	Neg. Binomial	2091.0251482	1025.94532814	5895.05991989	1149.40751934	0.354708039717
602	RPS9-24	RPS9	1275.08603652	1239.23676504	1288.38292364	Neg. Binomial	1267.56857507	430.813597541	2665.44536416	1149.40751934	0.475556014807
603	RPS9-26	RPS9	2100.48171201	2163.52192775	2074.60084948	Neg. Binomial	2112.86816308	1394.53844517	5996.79253233	1149.40751934	0.352333043321
604	RPS9-3	RPS9	2172.15472585	2110.58038432	2092.35415748	Neg. Binomial	2125.02975588	1165.74728798	6053.79426057	1149.40751934	0.351024442592
605	RPS9-30	RPS9	1739.41927133	1762.58246826	1922.06732562	Neg. Binomial	1808.02302174	6592.47390612	4652.05109023	1149.40751934	0.388650723449
606	RPS9-36	RPS9	2078.13206254	1985.13927504	2145.25176908	Neg. Binomial	2069.50770222	4309.85825342	5795.65535437	1149.40751934	0.357079152517
607	RPS9-38	RPS9	454.699765213	451.183344658	482.237815343	Neg. Binomial	462.706975071	192.787729779	648.974892392	1149.40751934	0.712981319456
608	RPS9-39	RPS9	1046.58013756	1101.31898629	1068.45929185	Neg. Binomial	1072.1194719	506.088719047	2072.14787148	1149.40751934	0.517395252847
609	RPS9-9	RPS9	1059.68165622	1020.38923837	1026.7933649	Neg. Binomial	1035.62141983	296.28296034	1968.72104478	1149.40751934	0.526037664186
610	RPTN-10	RPTN	2192.19234262	2241.07960284	2074.60084948	Neg. Binomial	2169.29093165	4881.433199	6263.42035655	1149.40751934	0.346342861912
611	RPTN-2	RPTN	1260.44316272	1237.8879359	1095.99503487	Neg. Binomial	1198.10871116	5298.39115255	2446.98211734	1149.40751934	0.489627080914
612	RPTN-4	RPTN	1473.9208491	1437.51464744	1402.87364463	Neg. Binomial	1438.10304706	841.457317555	3237.41298645	1149.40751934	0.444213652406
613	RPTN-5	RPTN	833.873128747	927.994442824	967.374129952	Neg. Binomial	909.747233841	3136.89987162	1629.80519027	1149.40751934	0.558193849959
614	RPTN-7	RPTN	1207.26641052	1138.41178742	1090.19803634	Neg. Binomial	1145.29207809	2307.83657207	2286.48345024	1149.40751934	0.50089672767
615	RXFP2-10	RXFP2	702.087264592	664.635554799	728.610252934	Neg. Binomial	698.444357442	688.762386497	1122.85825089	1149.40751934	0.622023623095
616	RXFP2-11	RXFP2	1903.57359335	1974.0114347	1853.95259287	Neg. Binomial	1910.51254031	2426.42874269	5086.11223429	1149.40751934	0.375633185486
617	RXFP2-2	RXFP2	1128.65729857	1049.72627199	1129.69008884	Neg. Binomial	1102.6912198	1402.82062421	2160.56486841	1149.40751934	0.510371725432
618	RXFP2-4	RXFP2	2663.84701434	2785.66936489	2704.66212738	Neg. Binomial	2718.0595022	2563.19234167	9145.58614808	1149.40751934	0.297199048611
619	RXFP2-5	RXFP2	1122.87721681	1166.73719919	1128.2408392	Neg. Binomial	1139.28508507	381.604025777	2268.53688064	1149.40751934	0.502211401009
620	RXFP2-9	RXFP2	2149.03439881	2318.97448521	2261.19173971	Neg. Binomial	2243.06687458	4977.52752899	6620.40817361	1149.40751934	0.338810963879
621	SAGE1-11	SAGE1	1891.24275226	1933.54656074	1824.2429754	Neg. Binomial	1883.0107628	2025.09511993	4967.84314224	1149.40751934	0.379039898984
622	SAGE1-16	SAGE1	1623.04695854	1670.52488	1789.82329662	Neg. Binomial	1694.46504505	4922.29024195	4192.45791582	1149.40751934	0.404169840003
623	SAGE1-17	SAGE1	1168.73253211	1269.92262779	1119.90765381	Neg. Binomial	1186.18760457	3903.08851366	2410.33222653	1149.40751934	0.492126185559
624	SAGE1-18	SAGE1	2190.2656487	2124.40588292	2138.00552092	Neg. Binomial	2150.89235085	805.953317545	6175.86854693	1149.40751934	0.348273661349
625	SAGE1-2	SAGE1	1728.24444659	1792.93112373	1663.01395374	Neg. Binomial	1728.06317469	2813.09493945	4326.09936765	1149.40751934	0.399450643138
626	SAGE1-21	SAGE1	1922.06985499	1995.92990809	2060.83297797	Neg. Binomial	1992.94424702	3213.65780255	5448.4869548	1149.40751934	0.365779392252
627	SAGE1-25	SAGE1	1952.12628014	1734.25705648	1907.21251688	Neg. Binomial	1864.53195117	8821.98178117	4889.11578104	1149.40751934	0.381363836463
628	SAGE1-26	SAGE1	898.995383256	980.261571689	927.519765048	Neg. Binomial	935.592239998	1133.28132298	1697.1435826	1149.40751934	0.551274653242
629	SAGE1-28	SAGE1	1824.19380383	1748.75696965	1802.5042309	Neg. Binomial	1791.81833479	1005.54684632	4585.09477582	1149.40751934	0.390791995019
630	SAGE1-5	SAGE1	1310.53720465	1308.02705077	1270.62961563	Neg. Binomial	1296.39795702	333.053854327	2758.58402652	1149.40751934	0.469950505243
631	SAGE1-9	SAGE1	2122.83136149	2055.2783899	1995.97905689	Neg. Binomial	2058.02960276	2685.70244982	5742.95925093	1149.40751934	0.358356992073
632	SPATA16-2	SPATA16	1792.98136232	1926.12800051	2019.16705102	Neg. Binomial	1912.75880462	8616.02866153	5095.83024193	1149.40751934	0.375357638266
633	SPATA16-3	SPATA16	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
634	SPATA16-6	SPATA16	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
635	SPATA16-8	SPATA16	1754.44748391	1797.31481841	1694.89744566	Neg. Binomial	1748.88658266	1763.68151819	4409.91344002	1149.40751934	0.396580705369
636	SPATA16-9	SPATA16	1418.04672541	1451.67735333	1413.38070447	Neg. Binomial	1427.7015944	291.04713329	3201.07771068	1149.40751934	0.446006540123
637	TAAR1-10	TAAR1	1372.1914101	1402.44509001	1284.75979955	Neg. Binomial	1353.13209989	2489.93325135	2946.0975616	1149.40751934	0.459296432515
638	TAAR1-17	TAAR1	1548.67657321	1588.58351023	1710.47687921	Neg. Binomial	1615.91232088	4736.65511615	3887.66762512	1149.40751934	0.415650841765
639	TAAR1-3	TAAR1	1593.37587217	1493.8282637	1556.13179331	Neg. Binomial	1547.77864306	1686.50861823	3631.99915459	1149.40751934	0.426150606644
640	TAAR1-5	TAAR1	1413.42266	1506.30493317	1262.65874265	Neg. Binomial	1394.12877861	10080.0379554	3085.08261233	1149.40751934	0.451893499718
641	TAAR1-6	TAAR1	789.173829794	777.599994605	809.043607559	Neg. Binomial	791.939143986	168.606947224	1337.58339742	1149.40751934	0.592067115602
642	TAAR1-8	TAAR1	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
643	TAAR1-9	TAAR1	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
644	TAAR8-1	TAAR8	1111.31705328	1043.31933361	1168.45751652	Neg. Binomial	1107.6979678	2616.47636018	2175.19993489	1149.40751934	0.509239610592
645	TAAR8-10	TAAR8	1351.38311576	1340.39894994	1318.81716593	Neg. Binomial	1336.86641054	182.99626535	2891.76471212	1149.40751934	0.462301239427
646	TAAR8-3	TAAR8	907.472836506	1030.50545686	1058.31454442	Neg. Binomial	998.764279262	4295.95465206	1866.62886928	1149.40751934	0.535063126742
647	TAAR8-6	TAAR8	1528.63895644	1308.02705077	1442.00338472	Neg. Binomial	1426.22313064	8236.11036325	3195.92829105	1149.40751934	0.446262556841
648	TAAR8-7	TAAR8	1228.46004364	1181.91152693	1282.94823751	Neg. Binomial	1231.10660269	1704.90495155	2549.7194025	1149.40751934	0.482840033882
649	TAAR8-8	TAAR8	2802.95431539	2977.20310163	2793.06635498	Neg. Binomial	2857.74125733	7151.86141489	9962.86712128	1149.40751934	0.286839242413
650	TAAR8-9	TAAR8	1786.04526421	1868.8027624	1999.96449338	Neg. Binomial	1884.93750666	7757.07108767	4976.08607168	1149.40751934	0.378799216796
651	TAS2R13-10	TAS2R13	2.69737148855	1.34882913201	6.52162334799	Neg. Binomial	3.52260798952	4.80014097474	3.53340378373	1149.40751934	0.996944647463
652	TAS2R13-3	TAS2R13	1337.51091954	1362.9918379	1359.03384324	Neg. Binomial	1353.17886689	125.353240755	2946.25444279	1149.40751934	0.459287849427
653	TAS2R13-6	TAS2R13	1238.09351325	1141.10944568	1303.23773237	Neg. Binomial	1227.48023043	4437.25111025	2538.33620689	1149.40751934	0.483576693703
654	TAS2R13-8	TAS2R13	2621.0744093	2472.74100626	2500.31792914	Neg. Binomial	2531.37778157	4149.49029262	8106.31388143	1149.40751934	0.31227236184
655	TAS2R9-1	TAS2R9	1577.57698202	1884.31429742	1764.46142804	Neg. Binomial	1742.11756916	15930.9207913	4382.58543953	1149.40751934	0.397509094391
656	TAS2R9-2	TAS2R9	1400.70648013	1425.71239254	1272.07886527	Neg. Binomial	1366.16591265	4530.40218461	2989.96710541	1149.40751934	0.456916703255
657	TAS2R9-5	TAS2R9	832.33177361	964.412829388	1037.30042474	Neg. Binomial	944.681675913	7196.68386641	1721.10209582	1149.40751934	0.548881834616
658	TAS2R9-6	TAS2R9	1.54135513632	2.36045098102	0.362312408222	Neg. Binomial	1.42137284185	0.672624168177	1.42313053068	1149.40751934	0.998764913836
659	TAS2R9-7	TAS2R9	1989.11880342	2167.56841514	2167.35282598	Neg. Binomial	2108.01334818	7067.96413329	5974.10975119	1149.40751934	0.352858155604
660	TAS2R9-8	TAS2R9	1844.2314206	1785.17535622	1839.09778413	Neg. Binomial	1822.83485365	713.511243908	4713.65194661	1149.40751934	0.386713926759
661	TAS2R9-9	TAS2R9	2500.0780311	2622.7982472	2572.78041078	Neg. Binomial	2565.21889636	2538.63015677	8290.21014231	1149.40751934	0.309427487642
662	TGM6-4	TGM6	2040.75420048	1942.65115738	2060.83297797	Neg. Binomial	2014.74611194	2666.03412099	5546.30635259	1149.40751934	0.363259074393
663	TGM6-5	TGM6	1063.92038284	1090.19114595	1038.74967437	Neg. Binomial	1064.28706772	441.10472862	2049.75735868	1149.40751934	0.519225879694
664	TGM6-8	TGM6	1428.83621136	1338.03849896	1391.27964757	Neg. Binomial	1386.05145263	1387.70444068	3057.4678972	1149.40751934	0.453333117217
665	TPH2-1	TPH2	2144.79567218	2122.04543194	2103.58584214	Neg. Binomial	2123.47564875	284.064442054	6046.49577433	1149.40751934	0.351191124249
666	TPH2-14	TPH2	1357.93387509	1354.56165582	1507.58193061	Neg. Binomial	1406.69248717	5091.23520895	3128.260965	1149.40751934	0.449672358832
667	TPH2-2	TPH2	998.412789548	999.482386821	970.997254034	Neg. Binomial	989.630810134	173.795379527	1841.69513361	1149.40751934	0.537347790127
668	TPH2-3	TPH2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
669	TPH2-4	TPH2	2558.2641875	2571.2055329	2433.29013362	Neg. Binomial	2520.91995134	3867.40554695	8049.88795803	1149.40751934	0.313162116601
670	TPH2-5	TPH2	13.8721962268	3.70928011303	9.42012261377	Neg. Binomial	9.00053298453	17.3021717177	9.0710124208	1149.40751934	0.992230256889
671	TPH2-9	TPH2	0.0	0.337207283003	0.362312408222	Neg. Binomial	0.233173230408	0.0272899222416	0.233220532827	1149.40751934	0.999797177299
672	TRIM42-13	TRIM42	825.395675497	908.773627693	1034.40192547	Neg. Binomial	922.85707622	7379.77384917	1663.81723944	1149.40751934	0.554662528039
673	TRIM42-5	TRIM42	2718.17978289	2614.03085784	2573.86734801	Neg. Binomial	2635.35932958	3698.46499688	8677.70608576	1149.40751934	0.303693084732
674	TRIM42-7	TRIM42	2116.66594095	2095.74326386	1915.18338986	Neg. Binomial	2042.53086489	8181.64943436	5672.16810307	1149.40751934	0.360097026001
675	VN1R2-1	VN1R2	991.476691435	1029.83104229	1033.67730066	Neg. Binomial	1018.32834479	362.971261324	1920.52586862	1149.40751934	0.530234120474
676	VN1R2-10	VN1R2	425.028678839	469.055330657	463.397570116	Neg. Binomial	452.493859871	382.503126941	630.629716628	1149.40751934	0.717527017741
677	VN1R2-3	VN1R2	1500.89456399	1447.29365865	1465.91600367	Neg. Binomial	1471.36807544	493.705385486	3354.88108278	1149.40751934	0.438575329238
678	VN1R2-4	VN1R2	975.677801288	913.831736938	921.360454108	Neg. Binomial	936.956664111	759.110162498	1700.73084833	1149.40751934	0.550914134961
679	VN1R2-5	VN1R2	920.574355164	887.529568864	848.173347647	Neg. Binomial	885.425757225	875.863993286	1567.49783207	1149.40751934	0.564865698127
680	VN1R2-6	VN1R2	1109.77569815	1096.26087704	1123.5307779	Neg. Binomial	1109.85578436	123.94445572	2181.52083036	1149.40751934	0.508753237153
681	VN1R2-7	VN1R2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
682	VN1R2-9	VN1R2	822.312965224	851.785596865	789.841049923	Neg. Binomial	821.313204004	640.020910557	1408.18545577	1149.40751934	0.583242214751
