	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
537	PSMB2-16	PSMB2	425.380784683	448.655472544	487.914702444	Neg. Binomial	453.983653224	665.943233101	654.405546486	1028.33654567	0.693734421508
538	PSMB2-17	PSMB2	199.922248725	201.669453671	163.009384842	Neg. Binomial	188.200362413	317.801463003	222.64373269	1028.33654567	0.845298271542
539	PSMB2-18	PSMB2	1023.13150818	1082.44307402	968.703311562	Neg. Binomial	1024.75929792	2157.44711039	2045.95379217	1028.33654567	0.500871183817
540	PSMB2-19	PSMB2	784.232821051	816.986796342	870.051457075	Neg. Binomial	823.757024823	1250.39104501	1483.63402599	1028.33654567	0.55522926166
541	PSMB2-2	PSMB2	1168.95714843	1000.83030256	1049.0945519	Neg. Binomial	1072.96066763	4995.90179038	2192.48189745	1028.33654567	0.489381768158
542	PSMB2-20	PSMB2	313.827529932	381.432321321	363.430759648	Neg. Binomial	352.8968703	817.216048853	474.001387681	1028.33654567	0.744505985578
543	PSMB2-21	PSMB2	918.970336578	1037.55604972	1014.80022777	Neg. Binomial	990.442204689	2640.41853777	1944.38648	1028.33654567	0.509385461625
544	PSMB2-22	PSMB2	1376.94348786	1561.38118018	1494.69807522	Neg. Binomial	1477.67424775	5814.44907553	3601.02694942	1028.33654567	0.410348011416
545	PSMB2-23	PSMB2	821.86524434	861.659050191	802.130880057	Neg. Binomial	828.551724863	612.955017474	1496.13274555	1028.33654567	0.553795595561
546	PSMB2-24	PSMB2	748.616420437	746.756858802	806.139307553	Neg. Binomial	767.170862264	759.846192367	1339.5040487	1028.33654567	0.572727542713
547	PSMB2-3	PSMB2	1045.6437614	1077.07381274	959.127623655	Neg. Binomial	1027.2817326	2487.13263747	2053.5097341	1028.33654567	0.500256568323
548	PSMB2-4	PSMB2	779.19276436	820.637894013	832.862157527	Neg. Binomial	810.8976053	527.503905925	1450.33313742	1028.33654567	0.559111272008
549	PSMB2-5	PSMB2	1106.79644925	1212.16442654	1121.46893725	Neg. Binomial	1146.80993768	2171.48492443	2425.74244154	1028.33654567	0.472766571604
550	PSMB2-6	PSMB2	1559.72954384	1548.70972356	1488.01736273	Neg. Binomial	1532.15221004	994.181780186	3814.95583559	1028.33654567	0.401617286299
551	PSMB2-7	PSMB2	814.809164973	768.233903921	796.340929229	Neg. Binomial	793.127999374	366.703949469	1404.84604639	1028.33654567	0.564565776736
552	PSMB2-8	PSMB2	891.41802667	853.497773045	820.836875039	Neg. Binomial	855.250891585	831.819873233	1566.54924098	1028.33654567	0.54594574445
553	PSMB2-9	PSMB2	1226.4137947	1196.27141315	1227.46957548	Neg. Binomial	1216.71826111	209.222574592	2656.32802034	1028.33654567	0.458045185607
554	PSMB3-1	PSMB3	1526.80117346	1580.06620943	1472.65172399	Neg. Binomial	1526.50636896	1923.02206857	3792.51714558	1028.33654567	0.402504803634
555	PSMB3-10	PSMB3	1298.65460727	1261.77640077	1297.61705666	Neg. Binomial	1286.01602157	293.959026728	2894.28056754	1028.33654567	0.444330116434
556	PSMB3-2	PSMB3	1092.34828673	1054.95245627	1039.74155441	Neg. Binomial	1062.34743247	488.587550731	2159.83061736	1028.33654567	0.491866086133
557	PSMB3-3	PSMB3	1757.29976611	1827.69653966	1678.86304963	Neg. Binomial	1754.61978513	3695.49244144	4748.47486434	1028.33654567	0.36951228242
558	PSMB3-4	PSMB3	1514.7050374	1355.84585839	1352.62158952	Neg. Binomial	1407.72416177	5724.18652691	3334.8046725	1028.33654567	0.422130919204
559	PSMB3-5	PSMB3	1157.53301993	1013.71652964	1174.24656595	Neg. Binomial	1115.16537184	5192.49089529	2324.49106564	1028.33654567	0.479746034874
560	PSMB3-6	PSMB3	655.207369772	749.119333765	774.294578001	Neg. Binomial	726.207093846	2626.11256302	1239.05159536	1028.33654567	0.586099155649
561	PSMB3-7	PSMB3	720.39210297	739.23989301	701.252121405	Neg. Binomial	720.294705795	240.51654169	1224.82259152	1028.33654567	0.588080845981
562	PSMB3-8	PSMB3	569.526406033	571.504170627	619.747428983	Neg. Binomial	586.926001881	539.274963971	921.915683163	1028.33654567	0.636637398192
563	PSMB3-9	PSMB3	1192.47741299	1236.00394662	1190.50296635	Neg. Binomial	1206.32810865	440.977419434	2621.45578437	1028.33654567	0.46017488292
564	PSMC1-1	PSMC1	1106.12444169	1033.04587024	1049.98531357	Neg. Binomial	1063.05187517	975.447116842	2161.99102505	1028.33654567	0.491700410801
565	PSMC1-10	PSMC1	1510.00098449	1704.63307113	1592.68185846	Neg. Binomial	1602.43863803	6361.2055654	4099.49040523	1028.33654567	0.390887276131
566	PSMC1-2	PSMC1	812.457138518	772.744083396	812.151948797	Neg. Binomial	799.11772357	347.799971484	1420.11008139	1028.33654567	0.562715337384
567	PSMC1-3	PSMC1	1339.64706835	1347.04026989	1368.87798993	Neg. Binomial	1351.85510939	153.999135775	3129.00894534	1028.33654567	0.432039387872
568	PSMC1-4	PSMC1	1132.66874026	1167.49217269	1197.62905967	Neg. Binomial	1165.92999087	704.527388989	2487.86369958	1028.33654567	0.468647052919
569	PSMC1-5	PSMC1	1159.54904261	1047.00594957	1140.62031306	Neg. Binomial	1115.72510175	2420.87707167	2326.26508295	1028.33654567	0.479620792111
570	PSMC1-6	PSMC1	1842.98072985	1929.92727443	1916.69641439	Neg. Binomial	1896.53480622	1463.195491	5394.26547267	1028.33654567	0.351583513239
571	PSMC1-7	PSMC1	1036.23565558	980.21233925	1026.38012942	Neg. Binomial	1014.27604142	596.356468631	2014.68382866	1028.33654567	0.503441794186
572	PSMC1-8	PSMC1	1597.36196713	1649.22229472	1629.87115801	Neg. Binomial	1625.48513995	457.86750682	4194.87932451	1028.33654567	0.387492705799
573	PSMC1-9	PSMC1	1942.10184476	1842.51570079	1920.03677064	Neg. Binomial	1901.55143873	1823.75375971	5417.8106725	1028.33654567	0.350981522551
574	PSMC2-1	PSMC2	832.953369059	823.429909878	791.441740067	Neg. Binomial	815.941673001	315.239402689	1463.35697351	1028.33654567	0.557582112752
575	PSMC2-10	PSMC2	1004.65130032	1072.77840371	1003.22032611	Neg. Binomial	1026.88334338	1053.51956255	2052.31553808	1028.33654567	0.50035353937
576	PSMC2-11	PSMC2	1267.40625579	1347.89935169	1251.74283087	Neg. Binomial	1289.01614612	1774.50642933	2904.79322994	1028.33654567	0.443754871373
577	PSMC2-12	PSMC2	1086.97222626	1077.93289454	1062.6786673	Neg. Binomial	1075.8612627	100.508663731	2201.44360386	1028.33654567	0.488707165067
578	PSMC2-13	PSMC2	1009.01934945	1008.99157971	1001.43880278	Neg. Binomial	1006.48324398	12.7233220365	1991.57759337	1028.33654567	0.505369837123
579	PSMC2-14	PSMC2	1390.71964281	1327.71092928	1461.29451275	Neg. Binomial	1393.24169495	2977.27600227	3280.87510515	1028.33654567	0.424655511196
580	PSMC2-2	PSMC2	1002.97128142	839.108152815	867.82455291	Neg. Binomial	903.301329048	5104.48830862	1696.77044623	1028.33654567	0.532365076875
581	PSMC2-3	PSMC2	1608.11408807	1501.67499475	1513.84945103	Neg. Binomial	1541.21284462	2262.59108542	3851.09577391	1028.33654567	0.400201120693
582	PSMC2-4	PSMC2	802.713028916	740.95805662	734.432993456	Neg. Binomial	759.368026331	946.490699444	1320.11810552	1028.33654567	0.575227340007
583	PSMC2-5	PSMC2	365.908115734	403.338907342	388.817467124	Neg. Binomial	386.021496733	237.419418613	530.927944499	1028.33654567	0.727069465326
584	PSMC2-6	PSMC2	582.966557208	617.679817634	664.285512274	Neg. Binomial	621.643962372	1109.98596392	997.436515482	1028.33654567	0.623241632648
585	PSMC2-7	PSMC2	969.034899705	1058.60355394	930.400559933	Neg. Binomial	986.013004526	2883.46263372	1931.44438999	1028.33654567	0.51050551061
586	PSMC2-8	PSMC2	798.680983564	819.134500854	841.547083769	Neg. Binomial	819.787522729	306.463643249	1473.32024531	1028.33654567	0.556421813477
587	PSMC2-9	PSMC2	1683.71493843	1669.19594668	1685.76645253	Neg. Binomial	1679.55911255	54.3990550738	4422.74549877	1028.33654567	0.379754863356
588	PSMC4-1	PSMC4	908.218215638	853.497773045	987.854687377	Neg. Binomial	916.523558687	3043.11943305	1733.39176897	1028.33654567	0.528745766015
589	PSMC4-10	PSMC4	784.90482861	766.086199409	731.092637209	Neg. Binomial	760.694555076	497.160238203	1323.40547745	1028.33654567	0.574800821093
590	PSMC4-2	PSMC4	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
591	PSMC4-3	PSMC4	933.082495312	896.881404186	899.669282463	Neg. Binomial	909.87772732	270.526006321	1714.94245264	1028.33654567	0.53055875194
592	PSMC4-4	PSMC4	636.391158128	672.875823591	679.205770176	Neg. Binomial	662.824250632	356.032226949	1090.05402193	1028.33654567	0.608065506201
593	PSMC4-5	PSMC4	2424.93927572	2502.07575641	2540.67496129	Neg. Binomial	2489.22999781	2314.96490944	8514.75345905	1028.33654567	0.29234316763
594	PSMC4-6	PSMC4	627.319056085	600.927722441	621.083571482	Neg. Binomial	616.443450003	126.849112256	985.974736867	1028.33654567	0.625212215844
595	PSMC4-7	PSMC4	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
596	PSMC4-8	PSMC4	485.189457411	454.669045178	427.34290917	Neg. Binomial	455.73380392	558.270712822	657.703967199	1028.33654567	0.6929163068
597	PSMC4-9	PSMC4	814.809164973	773.38839475	793.000572982	Neg. Binomial	793.732710902	286.214713944	1406.38390861	1028.33654567	0.56437840766
598	PSMD1-13	PSMD1	779.864771919	762.864642641	682.546126423	Neg. Binomial	741.758513661	1801.22080046	1276.80289666	1028.33654567	0.580949898848
599	PSMD1-14	PSMD1	398.500482333	521.247885048	400.620059196	Neg. Binomial	440.122808859	3291.38776102	628.493131487	1028.33654567	0.700282607413
600	PSMD1-15	PSMD1	1817.10843884	1865.49613907	1990.40694224	Neg. Binomial	1891.00384005	5330.71661809	5368.36301604	1028.33654567	0.352249621421
601	PSMD1-16	PSMD1	1388.03161258	1465.16401805	1448.15577818	Neg. Binomial	1433.78380294	1094.8448318	3432.87252756	1028.33654567	0.417662989647
602	PSMD1-17	PSMD1	539.28606589	539.503373399	562.515991956	Neg. Binomial	547.101810415	118.806366715	838.174214892	1028.33654567	0.652730423693
603	PSMD1-18	PSMD1	751.640454452	764.3680358	759.374320098	Neg. Binomial	758.460936783	27.4156890347	1317.87214807	1028.33654567	0.575519361186
604	PSMD1-19	PSMD1	1064.12396927	1168.13648404	1143.29259806	Neg. Binomial	1125.18435046	1967.05485376	2356.33754427	1028.33654567	0.477514078233
605	PSMD1-2	PSMD1	1470.35253853	1404.81352126	1316.10036123	Neg. Binomial	1397.08880701	3995.45797211	3295.16112864	1028.33654567	0.423981939718
606	PSMD1-21	PSMD1	577.590496738	671.372430433	617.743215235	Neg. Binomial	622.235380802	1475.93162367	998.743315634	1028.33654567	0.623018318182
607	PSMD1-7	PSMD1	925.018404607	946.06383751	987.186616128	Neg. Binomial	952.756286082	666.542187896	1835.48727964	1028.33654567	0.519075395755
608	PSMD1-8	PSMD1	635.38314679	597.276624771	690.117600582	Neg. Binomial	640.925790714	1451.93491576	1040.39216282	1028.33654567	0.616042501682
609	PSMD1-9	PSMD1	1351.07119685	1324.27460206	1449.04653985	Neg. Binomial	1374.79744625	2876.14019869	3212.78329455	1028.33654567	0.427914776756
610	PSMD11-1	PSMD11	488.213491425	600.283411087	483.460894115	Neg. Binomial	523.985932209	2914.41717177	790.981458439	1028.33654567	0.66245033511
611	PSMD11-10	PSMD11	650.839320641	565.705368445	673.638509765	Neg. Binomial	630.061066284	2157.4617596	1016.09903111	1028.33654567	0.620078404755
612	PSMD11-2	PSMD11	2195.44869441	2316.94362748	2182.58877164	Neg. Binomial	2231.66036451	3664.18040701	7074.73241471	1028.33654567	0.315440957155
613	PSMD11-3	PSMD11	760.712556495	763.294183544	771.399602587	Neg. Binomial	765.135447542	20.7306189173	1334.43569808	1028.33654567	0.573377532274
614	PSMD11-4	PSMD11	386.404346276	457.890601946	455.401901643	Neg. Binomial	433.232283288	1097.46011395	615.750557168	1028.33654567	0.703584070278
615	PSMD11-5	PSMD11	1067.48400706	1049.58319499	1024.37591568	Neg. Binomial	1047.14770591	312.683727267	2113.45068095	1028.33654567	0.495468247898
616	PSMD11-6	PSMD11	741.224337291	767.804363019	726.193448047	Neg. Binomial	745.074049452	295.988182664	1284.9122391	1028.33654567	0.579863765615
617	PSMD11-7	PSMD11	624.29502207	519.529721438	639.121495215	Neg. Binomial	594.315412908	2833.08720862	937.793247579	1028.33654567	0.63373820876
618	PSMD11-8	PSMD11	584.310572325	604.36404966	632.663473138	Neg. Binomial	607.112698374	393.444704383	965.541881972	1028.33654567	0.628779247913
619	PSMD11-9	PSMD11	1370.89541983	1428.86781179	1393.37393573	Neg. Binomial	1397.71238912	569.544127155	3297.47947502	1028.33654567	0.423872961062
620	PSMD6-1	PSMD6	966.01086569	1080.51013996	1061.56521522	Neg. Binomial	1036.02874029	2511.06974398	2079.80721459	1028.33654567	0.498136910489
621	PSMD6-10	PSMD6	1149.13292545	1436.59954804	1320.77685997	Neg. Binomial	1302.16977782	13945.954937	2951.09117171	1028.33654567	0.441250270512
622	PSMD6-11	PSMD6	523.829892039	593.195986198	544.700758639	Neg. Binomial	553.908878959	844.337243057	852.269418105	1028.33654567	0.649922274802
623	PSMD6-12	PSMD6	1028.84357243	1049.58319499	965.362955316	Neg. Binomial	1014.59657425	1283.66327376	2015.63676173	1028.33654567	0.503362805001
624	PSMD6-13	PSMD6	564.486349342	610.162851842	571.868989446	Neg. Binomial	582.17273021	400.807350305	911.758495909	1028.33654567	0.638516375578
625	PSMD6-14	PSMD6	924.010393269	818.919730403	789.882907152	Neg. Binomial	844.271010275	3319.70745091	1537.42301561	1028.33654567	0.54914685269
626	PSMD6-15	PSMD6	543.654115021	510.724132939	503.057650763	Neg. Binomial	519.145299574	310.136842125	781.23055095	1028.33654567	0.6645225266
627	PSMD6-16	PSMD6	679.399641887	638.083010498	652.928301035	Neg. Binomial	656.80365114	292.019840774	1076.30740015	1028.33654567	0.610237977598
628	PSMD6-17	PSMD6	697.207842194	679.318937127	603.936409415	Neg. Binomial	660.154396245	1633.56650904	1083.94933839	1028.33654567	0.609026983884
629	PSMD6-18	PSMD6	1246.23801769	1259.8434667	1355.07118411	Neg. Binomial	1287.0508895	2344.23161321	2897.90484499	1028.33654567	0.444131522029
630	PSMD6-19	PSMD6	1437.42416815	1562.45503244	1443.92466027	Neg. Binomial	1481.26795362	3302.71361663	3614.9612077	1028.33654567	0.409760400876
631	PSMD6-2	PSMD6	670.663543624	621.545685756	636.449210217	Neg. Binomial	642.886146532	422.811068154	1044.7998966	1028.33654567	0.615319879551
632	PSMD6-3	PSMD6	995.915202054	930.815135475	1016.80444152	Neg. Binomial	981.178259683	1340.94886091	1917.36085606	1028.33654567	0.511733749326
633	PSMD6-4	PSMD6	1353.75922708	1504.03746971	1346.38625786	Neg. Binomial	1401.39431822	5276.86838676	3311.18352429	1028.33654567	0.423230638814
634	PSMD6-5	PSMD6	752.64846579	843.833102741	830.857943779	Neg. Binomial	809.11317077	1622.19057925	1445.73755786	1028.33654567	0.559654251471
635	PSMD6-6	PSMD6	1002.29927386	953.580803302	961.354527819	Neg. Binomial	972.411534994	456.710266082	1891.9394827	1028.33654567	0.513976025072
636	PSMD6-7	PSMD6	1444.48024751	1330.7177156	1373.77717909	Neg. Binomial	1382.99171407	2199.43943851	3242.9529196	1028.33654567	0.426460620414
637	PSMD6-8	PSMD6	1061.09993525	1022.95165904	1122.1370085	Neg. Binomial	1068.72953426	1668.72764847	2179.43869093	1028.33654567	0.49036916648
638	PSMD6-9	PSMD6	970.378914822	1006.62910475	973.379810308	Neg. Binomial	983.46260996	269.844136047	1924.0094662	1028.33654567	0.511152687778
639	PSMD7-1	PSMD7	936.442533106	896.666633735	880.963287481	Neg. Binomial	904.690818107	545.184883274	1700.60289554	1028.33654567	0.531982404874
640	PSMD7-10	PSMD7	629.67108254	683.399575699	581.444677354	Neg. Binomial	631.505111864	1734.14871454	1019.31463589	1028.33654567	0.619538942767
641	PSMD7-2	PSMD7	941.818593576	958.305753228	926.614822853	Neg. Binomial	942.246389886	167.477349513	1805.60990934	1028.33654567	0.521843829618
642	PSMD7-3	PSMD7	1380.63952943	1602.18756591	1589.1188118	Neg. Binomial	1523.98196905	10301.9928866	3782.50429013	1028.33654567	0.402902905629
643	PSMD7-4	PSMD7	746.600397761	810.543682806	794.336715481	Neg. Binomial	783.826932016	736.685057965	1381.28178465	1028.33654567	0.567463453674
644	PSMD7-5	PSMD7	1307.72670931	1431.01551631	1371.32758451	Neg. Binomial	1370.02327004	2534.20560669	3195.26595773	1028.33654567	0.428766584118
645	PSMD7-6	PSMD7	455.621124826	447.79639074	498.158461601	Neg. Binomial	467.191992389	489.665518315	679.445810141	1028.33654567	0.687607437438
646	PSMD7-7	PSMD7	742.232348629	736.662647596	790.550978401	Neg. Binomial	756.481991542	585.518194399	1312.97782546	1028.33654567	0.576157477205
647	PSMD7-8	PSMD7	854.12160716	729.789993157	793.668644232	Neg. Binomial	792.526748183	2577.04367006	1403.31768937	1028.33654567	0.564752197016
648	PSMD7-9	PSMD7	911.242249653	1021.44826588	904.791162041	Neg. Binomial	945.827225858	2866.20693557	1815.76532632	1028.33654567	0.520897283448
649	RNASE9-1	RNASE9	524.501899597	555.181616337	538.465426979	Neg. Binomial	539.382980971	157.295122539	822.300087619	1028.33654567	0.655944209532
650	RNASE9-10	RNASE9	1222.04574557	1165.12969773	1087.17461311	Neg. Binomial	1158.11668547	3056.29489899	2462.39227775	1028.33654567	0.470321766331
651	RNASE9-11	RNASE9	903.178158948	826.007155292	858.916936252	Neg. Binomial	862.700750164	999.719258073	1586.44492464	1028.33654567	0.543794957368
652	RNASE9-2	RNASE9	706.279944237	743.320531583	735.991826371	Neg. Binomial	728.530767397	256.501218996	1244.66245724	1028.33654567	0.58532396728
653	RNASE9-3	RNASE9	1055.387871	1115.73249395	1011.68256194	Neg. Binomial	1060.93430896	1819.77954559	2155.4997143	1028.33654567	0.492198770394
654	RNASE9-4	RNASE9	737.864299498	809.255060099	810.370425466	Neg. Binomial	785.829928354	1150.55811578	1386.34216231	1028.33654567	0.566836925053
655	RNASE9-5	RNASE9	1158.54103127	1180.59317021	1128.14964974	Neg. Binomial	1155.76128374	462.250638046	2454.73694557	1028.33654567	0.470828976533
656	RNASE9-6	RNASE9	819.177214105	788.422326333	833.975609609	Neg. Binomial	813.858383349	359.995249843	1457.97189943	1028.33654567	0.558212667656
657	RNASE9-7	RNASE9	585.654587443	588.041495369	583.671581518	Neg. Binomial	585.789221443	3.19175433455	919.482518063	1028.33654567	0.637085762845
658	RNASE9-8	RNASE9	898.474106037	806.033503331	878.736383316	Neg. Binomial	861.081330895	1580.06127611	1582.11090194	1028.33654567	0.544261043798
659	RNASE9-9	RNASE9	724.760152102	736.018336242	698.357145991	Neg. Binomial	719.711878112	249.136743661	1223.42361497	1028.33654567	0.588276921668
660	RPL11-1	RPL11	709.97598581	673.305364493	759.819700931	Neg. Binomial	714.367017078	1257.09564602	1210.62501475	1028.33654567	0.590081163344
661	RPL11-10	RPL11	835.305395515	931.244676377	1013.24139485	Neg. Binomial	926.597155581	5287.66970133	1761.52059805	1028.33654567	0.526021186811
662	RPL11-2	RPL11	1624.24226948	1542.26661002	1564.17748515	Neg. Binomial	1576.89545488	1200.87483439	3994.97471707	1028.33654567	0.394719758337
663	RPL11-3	RPL11	602.454776411	573.437104688	577.213559441	Neg. Binomial	584.36848018	165.933990761	916.445096601	1028.33654567	0.637647014914
664	RPL11-4	RPL11	1479.08863679	1487.92968587	1539.01346809	Neg. Binomial	1502.01059692	697.633595674	3695.87975653	1028.33654567	0.406401370137
665	RPL11-5	RPL11	653.527350876	650.754467118	641.125708963	Neg. Binomial	648.469175652	28.2447322312	1057.39393238	1028.33654567	0.613271133676
666	RPL11-6	RPL11	839.337440868	810.543682806	713.945475142	Neg. Binomial	787.942199605	2875.93769954	1391.68706556	1028.33654567	0.566177712724
667	RPL11-7	RPL11	1600.38600114	1691.74684406	1817.59917907	Neg. Binomial	1703.24400809	7929.68650144	4524.34393234	1028.33654567	0.376462097833
668	RPL11-8	RPL11	858.153652512	793.791587613	925.278680354	Neg. Binomial	859.07464016	2881.90003537	1576.74750754	1028.33654567	0.544839700745
669	RPL11-9	RPL11	922.666378151	992.88379587	842.215155018	Neg. Binomial	919.25510968	3789.32493232	1740.99966425	1028.33654567	0.5280041855
670	RPL18A-1	RPL18A	1391.39165037	1441.75403887	1580.21119514	Neg. Binomial	1471.11896146	6373.28608722	3575.6741364	1028.33654567	0.411424225291
671	RPL18A-2	RPL18A	921.658366813	877.552063579	1007.45144402	Neg. Binomial	935.553958137	2908.85190229	1786.69672095	1028.33654567	0.523622138646
672	RPL18A-3	RPL18A	1091.00427162	1124.323312	1121.91431808	Neg. Binomial	1112.41396723	230.154741746	2315.77957717	1028.33654567	0.480362629588
673	RPL18A-4	RPL18A	857.481644954	965.393178117	877.622931234	Neg. Binomial	900.165918102	2194.90962672	1688.13624117	1028.33654567	0.533230610273
674	RPL18A-5	RPL18A	939.802570899	871.753261397	963.136051151	Neg. Binomial	924.897294482	1502.88600973	1756.7601792	1028.33654567	0.526478972732
675	RPL18A-6	RPL18A	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
676	RPL18A-7	RPL18A	1040.93970849	958.73529413	1029.49779525	Neg. Binomial	1009.72426596	1321.75718707	2001.17312339	1028.33654567	0.504566173788
677	RPL18A-8	RPL18A	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
678	RPL27-1	RPL27	687.799736371	737.306958949	736.437207204	Neg. Binomial	720.514634175	535.258347168	1225.35066305	1028.33654567	0.588006891336
679	RPL27-10	RPL27	1096.04432831	1216.88937647	1168.90199595	Neg. Binomial	1160.61190024	2468.28378754	2470.51378855	1028.33654567	0.469785639579
680	RPL27-2	RPL27	854.457610939	859.72611613	858.471555419	Neg. Binomial	857.551760829	5.04920220152	1572.6824499	1028.33654567	0.545279665888
681	RPL27-3	RPL27	811.44912718	961.742080447	763.382747594	Neg. Binomial	845.52465174	7138.30817535	1540.73668102	1028.33654567	0.548779465144
682	RPL27-4	RPL27	1462.28844782	1390.42390103	1375.78139284	Neg. Binomial	1409.4979139	1429.15407697	3341.4377809	1028.33654567	0.421823779557
683	RPL27-5	RPL27	1549.64943046	1620.87259516	1581.32464722	Neg. Binomial	1583.94889095	848.899859216	4023.70861717	1028.33654567	0.393653974889
684	RPL27-6	RPL27	1011.37137591	1015.00515234	900.782734545	Neg. Binomial	975.719754265	2809.97918412	1901.51495514	1028.33654567	0.513127573164
685	RPL27-7	RPL27	628.663071202	622.619538012	626.650831893	Neg. Binomial	625.977813702	6.31385897892	1007.02838017	1028.33654567	0.621608909965
686	RPL27-8	RPL27	1136.02877805	1242.87660106	1353.28966077	Neg. Binomial	1244.06501329	7867.75468853	2749.11485696	1028.33654567	0.452532934425
687	RPL27-9	RPL27	881.001909509	786.704162724	845.332820848	Neg. Binomial	837.679631027	1511.29649867	1520.05075475	1028.33654567	0.551086618922
688	RPL3-1	RPL3	655.879377331	584.819938601	617.520524819	Neg. Binomial	619.406613584	843.352637518	992.499016617	1028.33654567	0.624087886449
689	RPL3-10	RPL3	389.42838029	365.324537481	397.057012532	Neg. Binomial	383.936643434	182.904582323	527.282075231	1028.33654567	0.728142793904
690	RPL3-11	RPL3	1218.349704	1442.82789112	1246.17557046	Neg. Binomial	1302.45105519	9981.87450643	2952.08488209	1028.33654567	0.441197020822
691	RPL3-2	RPL3	1179.37326559	1074.92610823	1192.95256093	Neg. Binomial	1149.08397825	2780.42771994	2433.09357086	1028.33654567	0.472272826665
692	RPL3-3	RPL3	1890.69326652	1882.67777517	1894.87275358	Neg. Binomial	1889.41459842	25.6037457874	5360.93133073	1028.33654567	0.352441484858
693	RPL3-4	RPL3	665.623486933	634.646683278	667.848558937	Neg. Binomial	656.039576383	229.653095264	1074.56785644	1028.33654567	0.610514796669
694	RPL3-5	RPL3	1510.33698827	1368.51731501	1416.08835821	Neg. Binomial	1431.64755383	3473.18090477	3424.78367937	1028.33654567	0.418025688003
695	RPL3-6	RPL3	1025.81953842	938.97641262	1045.75419565	Neg. Binomial	1003.51671556	2148.95711182	1982.81265001	1028.33654567	0.50610768272
696	RPL3-7	RPL3	950.21868806	909.123319904	986.073164046	Neg. Binomial	948.471724003	988.405693954	1823.28125501	1028.33654567	0.520200447077
697	RPL3-8	RPL3	740.888333512	658.056662459	748.907870525	Neg. Binomial	715.950955499	1686.59341227	1214.41206032	1028.33654567	0.589545327236
698	RPL3-9	RPL3	1284.54244853	1284.54206859	1206.53667633	Neg. Binomial	1258.54039782	1352.19352426	2798.81817906	1028.33654567	0.449668509099
699	RPL30-1	RPL30	786.920851286	830.087793865	775.185339666	Neg. Binomial	797.397994939	557.265182408	1415.7204352	1028.33654567	0.56324538031
700	RPL30-10	RPL30	830.601342604	810.758453258	765.164270926	Neg. Binomial	802.174688929	750.508896657	1427.92725434	1028.33654567	0.561775599206
701	RPL30-2	RPL30	951.898706957	894.089388321	932.850154514	Neg. Binomial	926.279416597	578.573518578	1760.63035086	1028.33654567	0.526106695904
702	RPL30-3	RPL30	1152.15695946	1207.00993571	1110.55710684	Neg. Binomial	1156.57466734	1560.28277095	2457.37931807	1028.33654567	0.470653699586
703	RPL30-4	RPL30	1828.53256733	1750.80871813	1813.14537075	Neg. Binomial	1797.49555207	1129.29120144	4939.45357478	1028.33654567	0.363905748856
704	RPL30-5	RPL30	592.71066681	617.250276732	646.915659791	Neg. Binomial	618.958867778	491.156519026	991.512076758	1028.33654567	0.624257517671
705	RPL30-6	RPL30	910.906245873	848.772823119	978.501689886	Neg. Binomial	912.726919626	2806.58723857	1722.84150061	1028.33654567	0.529779970648
706	RPL30-7	RPL30	1091.3402754	1010.49497287	1111.00248767	Neg. Binomial	1070.94591198	1891.59178487	2186.26671937	1028.33654567	0.489851445156
707	RPL30-8	RPL30	1172.98919378	990.950861809	1034.174294	Neg. Binomial	1066.03811653	6030.64397757	2171.16004444	1028.33654567	0.490999325111
708	RPL30-9	RPL30	1346.36714394	1347.68458124	1390.03357949	Neg. Binomial	1361.36176822	411.325654162	3163.59846961	1028.33654567	0.43032065583
709	RPL34-1	RPL34	1170.97317111	1166.20354998	1260.87313795	Neg. Binomial	1199.34995301	1896.34269	2598.15301593	1028.33654567	0.461616365803
710	RPL34-2	RPL34	413.284648626	499.126528575	430.015194167	Neg. Binomial	447.475457123	1380.5684501	642.192143572	1028.33654567	0.696793726927
711	RPL34-3	RPL34	1143.4208612	1218.39276962	1207.65012841	Neg. Binomial	1189.82125308	1095.73223985	2566.48594542	1028.33654567	0.463599364414
712	RPL34-4	RPL34	408.244591935	379.49938726	393.493965869	Neg. Binomial	393.745981688	137.746221288	544.509755229	1028.33654567	0.72312016067
713	RPL34-5	RPL34	955.59474853	1016.0790046	1007.22875361	Neg. Binomial	992.967502247	711.415850614	1951.78245896	1028.33654567	0.508749065599
714	RPL34-6	RPL34	779.864771919	872.182802299	823.731850453	Neg. Binomial	825.259808224	1421.60378301	1487.54663829	1028.33654567	0.55477911548
715	RPL34-7	RPL34	894.106056905	1002.11892527	886.753238308	Neg. Binomial	927.659406828	2781.12060022	1764.49825954	1028.33654567	0.525735518193
716	RPL35A-1	RPL35A	864.53772432	835.242284694	915.702992447	Neg. Binomial	871.827667154	1105.55921528	1610.96650688	1028.33654567	0.541182987623
