gene,sgRNA,t_value,dof,p_value_neg,p_value_pos,p_value_twosided,log2FC,fdr_neg,fdr_pos,fdr_twosided
KRT74,TRCN0000116929,7.907605262728101,2.0301076601112737,0.9925209686957381,0.007479031304261863,0.014958062608523726,0.6520534248878409,0.9999999706474977,0.02620430968085823,0.021310733776601573
OR52E8,TRCN0000060816,13.307762357490503,2.01257748363935,0.9972679267801341,0.002732073219865905,0.00546414643973181,1.2209137129306926,0.9999999706474977,0.012740592576059142,0.009643810694004277
MAGEB3,TRCN0000115828,51.01697853250114,3.7545579529372985,0.9999991067922659,8.932077341095024e-7,1.7864154682190048e-6,0.5932879576455061,0.9999999706474977,1.4568526145992917e-5,1.3202726819806082e-5
RPTN,TRCN0000053863,7.630026330463111,3.9983140094545417,0.9992064226711508,7.935773288492154e-4,0.0015871546576984308,1.0209103319966388,0.9999999706474977,0.004938974691390512,0.003752279922960936
FAM71B,TRCN0000121666,97.89558082606207,3.5720860121051317,0.9999998519022912,1.4809770876311745e-7,2.961954175262349e-7,0.8821926660419335,0.9999999706474977,5.967608324287788e-6,4.831049396203762e-6
LYZL6,TRCN0000151784,5.546569941180462,2.3204152182774394,0.9889842479954509,0.011015752004549073,0.022031504009098146,1.5849124100550958,0.9999999706474977,0.034969467772830276,0.029604833512225634
ADH7,TRCN0000026491,24.93631575046421,2.0626443680979203,0.999316509798981,6.83490201018988e-4,0.001366980402037976,1.3796982023396698,0.9999999706474977,0.004368795474080829,0.0033328955163090864
LHX5,TRCN0000005063,36.31043986940383,2.069878429101442,0.9996913045525229,3.086954474771364e-4,6.173908949542728e-4,1.3315515783120135,0.9999999706474977,0.0023954510985519603,0.001935397576313504
DMRTB1,TRCN0000019523,1.148120716502233,2.481292798643936,0.8252510381638452,0.17474896183615485,0.3494979236723097,1.623191143538886,0.9999999706474977,0.4327552824528861,0.3706558697242208
COPS6,TRCN0000072559,-13.937944944640513,3.999998025824064,7.683674586304986e-5,0.999923163254137,1.5367349172623612e-4,-0.16460442234635053,4.845837439096345e-4,0.9999999989387793,6.057296798875808e-4
OTUD6A,TRCN0000135872,9.38295347624814,2.0580254920283374,0.9949092580104493,0.005090741989550729,0.010181483979101458,0.8229499129889177,0.9999999706474977,0.020495912695989892,0.015999474824302293
VN1R2,TRCN0000014255,11.400212927598592,2.275622957712177,0.9976528414463129,0.0023471585536870565,0.004694317107374113,1.034664623880305,0.9999999706474977,0.011686378904147135,0.00870749800701159
SPATA16,TRCN0000137295,1.8018127005188498,3.150677179626899,0.9175204315348898,0.08247956846511018,0.16495913693022035,0.7455678264596095,0.9999999706474977,0.2064171210793498,0.17692896092515698
OTUD6A,TRCN0000134360,51.76454054431518,3.6832605013088986,0.9999989593388131,1.0406611868907234e-6,2.081322373781447e-6,0.7103925232278421,0.9999999706474977,1.640775804664374e-5,1.4916143678767035e-5
DMRTB1,TRCN0000019520,13.270874430247863,2.07363471552853,0.9975578159817191,0.0024421840182808907,0.004884368036561781,1.0203974732058594,0.9999999706474977,0.011908794233472797,0.008989517826045613
TAAR8,TRCN0000011512,30.555277522243713,2.1323540426511927,0.9996282964870342,3.7170351296578197e-4,7.434070259315639e-4,1.093371378853094,0.9999999706474977,0.0027471212755127324,0.0021840467283579484
VN1R2,TRCN0000014257,27.05960972281693,2.076947659802321,0.9994435912723767,5.564087276233032e-4,0.0011128174552466064,1.2873721784695284,0.9999999706474977,0.0037067792699411605,0.002814773563270828
ADH7,TRCN0000026463,76.85808769914416,3.6751958800559192,0.9999997504624895,2.495375105437958e-7,4.990750210875916e-7,0.7242636660353039,0.9999999706474977,6.137672469763711e-6,5.489825231963508e-6
LUZP4,TRCN0000115742,13.876512541048244,3.5251736023901703,0.9998327991124452,1.6720088755484142e-4,3.3440177510968283e-4,0.8372229344113187,0.9999999706474977,0.0015817203962687997,0.0011982730274763635
RPL9,TRCN0000117562,5.954849487060064,2.123567820170283,0.9882718791159563,0.011728120884043736,0.02345624176808747,1.1074324444153252,0.9999999706474977,0.03649606038258347,0.030991068034372554
PLA2G2E,TRCN0000051555,-3.2266370229715045,2.1409263006113766,0.03843191810880117,0.9615680818911988,0.0768638362176024,-1.0885147860423157,0.07637940027505442,0.9999999989387793,0.08824416148282994
RXFP2,TRCN0000009001,160.8723295193398,3.5338770609128063,0.9999999706474977,2.9352502317614437e-8,5.8705004635228875e-8,0.9428361460615875,0.9999999706474977,5.301685274757458e-6,2.6364591325285978e-6
OR12D2,TRCN0000009303,9.849187696719206,3.0253732026903957,0.9989262443090434,0.0010737556909565793,0.0021475113819131586,1.5375789857821802,0.9999999706474977,0.006119113756897133,0.0046382323454106115
POLA1,TRCN0000052955,16.2351383875379,2.261436565138571,0.9989106960667582,0.001089303933241803,0.002178607866483606,1.3895444196485336,0.9999999706474977,0.006133818576468724,0.0046572725115229365
DEFB129,TRCN0000135976,33.68749483352406,3.8042830543803188,0.9999962581300211,3.741869978868273e-6,7.483739957736546e-6,0.5043174690982859,0.9999999706474977,5.0568700000134084e-5,4.480770886087831e-5
PIWIL3,TRCN0000151634,7.897410695892737,2.0810533575157533,0.993025735603043,0.006974264396957031,0.013948528793914061,0.729863089418183,0.9999999706474977,0.024991114089096027,0.020176312292114224
TAAR8,TRCN0000011509,18.151028817104866,2.051258763442016,0.9986532609117048,0.0013467390882951902,0.0026934781765903804,1.4558687003319601,0.9999999706474977,0.007494206926630881,0.005539196424031521
TAAR1,TRCN0000014004,7.3314939096708995,2.094731993443052,0.9920391184641087,0.007960881535891251,0.015921763071782502,1.3276818167263595,0.9999999706474977,0.027286209902004074,0.022480578904337682
TAAR1,TRCN0000014005,19.334199709458908,2.183133773242804,0.999123223088035,8.767769119649715e-4,0.001753553823929943,1.156743292344407,0.9999999706474977,0.005183943491992894,0.0039646455248631375
TAS2R13,TRCN0000014036,67.09832626009666,3.5426759917628092,0.9999993732708039,6.267291960959653e-7,1.2534583921919307e-6,0.9240837555885442,0.9999999706474977,1.0979367027903393e-5,9.881430325113053e-6
TAS2R9,TRCN0000014167,4.519635683203416,2.1835649660604926,0.9806760391140563,0.01932396088594368,0.03864792177188736,1.8225402872614733,0.9999999706474977,0.05677163664007056,0.04823342215858238
OLIG2,TRCN0000018162,-4.8881886576129805,2.0904615618792173,0.018017989486566778,0.9819820105134333,0.03603597897313349,-2.624844675990385,0.039274235148138645,0.9999999989387793,0.045212249480881005
POU4F2,TRCN0000019571,162.25360242706506,3.2645937994953083,0.9999999140047683,8.599523171337609e-8,1.7199046342675217e-7,1.331950911154987,0.9999999706474977,5.301685274757458e-6,3.6574062700545083e-6
RPTN,TRCN0000053865,62.01496738249851,3.5527075639486183,0.9999991971586254,8.028413746030694e-7,1.6056827492061387e-6,0.9091524980307888,0.9999999706474977,1.3562284649544709e-5,1.2249805489911347e-5
OC90,TRCN0000054164,46.25138847843419,2.2756631718254052,0.99990168935628565,9.831064371434994e-5,1.966212874286999e-4,1.8325671144583318,0.9999999706474977,9.970520003127717e-4,7.55829742172585e-4
CABP5,TRCN0000056335,27.027027463175152,2.006381927474134,0.9993283348079601,6.71665192039872e-4,0.001343330384079744,1.8261384041373798,0.9999999706474977,0.004352022408696705,0.003309350373279786
HTR3D,TRCN0000060916,0.2028523523244176,3.999999375382773,0.5754244746086693,0.4245755253913307,0.8491510507826614,0.0347658229907406,0.9999999706474977,0.95177357113791194,0.8545711638727634
OR9Q2,TRCN0000063067,5.481178658607612,2.8001872092646454,0.9928653114630842,0.00713468853691579,0.01426937707383158,1.0140507030874968,0.9999999706474977,0.025373741939557656,0.020522693745207644
COPA,TRCN0000065270,3.6513621275768346,2.4186196008560317,0.9748418455283312,0.025158154471668803,0.050316308943337607,0.9817813751577518,0.9999999706474977,0.0721200428187839,0.06086857833810406
MRGPRD,TRCN0000077973,9.94000732321459,2.066555008080051,0.9955331824930864,0.0044668175069135785,0.008933635013827157,0.7338376291269704,0.9999999706474977,0.018864327506876097,0.014571066763931882
MAGEB3,TRCN0000115827,11.428201552423058,2.010047389267452,0.9962826327409442,0.003717367259055804,0.007434734518111608,1.1008941658320177,0.9999999706474977,0.01628069179197588,0.012426252392462157
MAGEB3,TRCN0000115829,135.7352237551042,3.1801402151873357,0.9999997849088595,2.150911404541489e-7,4.301822809082978e-7,1.4560848844600383,0.9999999706474977,5.967608324287788e-6,5.115092849389533e-6
KRT77,TRCN0000116782,12.89181619270688,3.098423520159102,0.9995719357022311,4.280642977688709e-4,8.561285955377418e-4,1.6774002870638842,0.9999999706474977,0.002977564894774646,0.00235435363772879
KRT9,TRCN0000117135,3.7369728294358953,3.839107675693793,0.9891454730667787,0.010854526933221309,0.021709053866442618,0.6353532650702736,0.9999999706474977,0.03469048134738972,0.0294222993662675
RPL27,TRCN0000117775,3.528124418329702,2.9464205062937796,0.980093267130927,0.019906732869072963,0.039813465738145926,0.6261317487494313,0.9999999706474977,0.05812274473500933,0.04955728761616585
OTUD6A,TRCN0000134304,-0.4741445161760394,3.0356517696108853,0.3337090733910927,0.6662909266089073,0.6674181467821854,-0.16088690182207976,0.616579655132761,0.9999999989387793,0.6803637573878742
DEFB129,TRCN0000135207,18.249408917693994,2.656565815719308,0.9996384643386078,3.615356613921872e-4,7.230713227843744e-4,1.327505661598221,0.9999999706474977,0.002714386791087373,0.0021521783194934064
PSMD6,TRCN0000142913,22.15251371161545,2.0820662699261923,0.9991682017874437,8.317982125563006e-4,0.0016635964251126012,1.50418871091596,0.9999999706474977,0.005109617591417275,0.003838444434528099
NLRP5,TRCN0000151618,29.029191659969218,2.5978535689753794,0.9998770662169638,1.2293378303618319e-4,2.4586756607236637e-4,0.7765745735410192,0.9999999706474977,0.0012114099870023886,9.15711486238026e-4
LYZL6,TRCN0000151829,5.650972639335343,2.0015215824739374,0.9850671680188049,0.014932831981195105,0.02986566396239021,1.4303633633107964,0.9999999706474977,0.045277112353239,0.03870262754578238
NLRP5,TRCN0000155025,18.751939877173765,2.759426430514694,0.9997286442806489,2.7135571935110736e-4,5.427114387022147e-4,1.9659057008509517,0.9999999706474977,0.002212952676777134,0.0017826563229593581
